encoder,d,d_pub,d_priv,scheme,n,overlap,shared_n,a_only,b_only,seed,condition,candidate_scope,linkage_method,n_a,n_b,top1_precision,top1_recall,top5_recall,top10_recall,mrr,auc,forced_false_matches,mnn_accepted,mnn_precision,mnn_recall,mnn_false_matches,mnn_unmatched_a,note
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,clean,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1806,0.9966777408637874,1.0,6,194,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,clean,same public cell,residual_norm_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1810,0.994475138121547,1.0,10,190,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,clean,same public cell,gram_quantile_signature_nn,2000,2000,0.053,0.058888888888888886,0.2222222222222222,0.3988888888888889,0.16352040717905567,0.5495444444444445,1894,779,0.05648267008985879,0.024444444444444446,735,1221,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,clean,same public cell,robust_neighbour_signature_nn,2000,2000,0.053,0.058888888888888886,0.23166666666666666,0.4177777777777778,0.16730911989282177,0.5619013888888889,1894,720,0.06111111111111111,0.024444444444444446,676,1280,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,clean,same public cell,combined_residual_invariants_nn,2000,2000,0.0595,0.0661111111111111,0.24444444444444444,0.4261111111111111,0.17648411635832045,0.568156975308642,1881,743,0.06998654104979811,0.028888888888888888,691,1257,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,clean,same public cell,combined_prefix_residual_nn,2000,2000,0.8595,0.955,0.9805555555555555,0.99,0.9671281580420598,0.9788813580246913,281,1712,0.9929906542056075,0.9444444444444444,12,288,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,clean,same public cell,raw_cross_key_cosine_control,2000,2000,0.033,0.03666666666666667,0.16722222222222222,0.30777777777777776,0.13075953151995556,0.49457024691358026,1934,1004,0.030876494023904383,0.017222222222222222,973,996,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,fp16,same public cell,cell_label_chance_control,2000,2000,0.028823519466811318,0.032026132740901464,0.16013066370450732,0.32026132740901464,,0.5,1942.3529610663775,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,fp16,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1806,0.9966777408637874,1.0,6,194,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,fp16,same public cell,residual_norm_nn,2000,2000,0.8925,0.9916666666666667,1.0,1.0,0.9958333333333333,0.9996711574074075,215,1800,0.9866666666666667,0.9866666666666667,24,200,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,fp16,same public cell,gram_quantile_signature_nn,2000,2000,0.053,0.058888888888888886,0.22277777777777777,0.3983333333333333,0.16350670097943626,0.5495353703703704,1894,781,0.056338028169014086,0.024444444444444446,737,1219,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,fp16,same public cell,robust_neighbour_signature_nn,2000,2000,0.053,0.058888888888888886,0.23166666666666666,0.4177777777777778,0.16722323934953215,0.561898549382716,1894,721,0.06102635228848821,0.024444444444444446,677,1279,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,fp16,same public cell,combined_residual_invariants_nn,2000,2000,0.06,0.06666666666666667,0.24444444444444444,0.4261111111111111,0.17677389020569748,0.5681555864197531,1880,743,0.06998654104979811,0.028888888888888888,691,1257,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,fp16,same public cell,combined_prefix_residual_nn,2000,2000,0.8595,0.955,0.9805555555555555,0.99,0.9671281580420598,0.9788811419753087,281,1712,0.9929906542056075,0.9444444444444444,12,288,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,int8,same public cell,cell_label_chance_control,2000,2000,0.028823519466811318,0.032026132740901464,0.16013066370450732,0.32026132740901464,,0.5,1942.3529610663775,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,int8,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1807,0.9961261759822911,1.0,7,193,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,int8,same public cell,residual_norm_nn,2000,2000,0.722,0.8022222222222222,1.0,1.0,0.8941111111111112,0.9924658796296296,556,1555,0.8257234726688103,0.7133333333333334,271,445,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,int8,same public cell,gram_quantile_signature_nn,2000,2000,0.0525,0.058333333333333334,0.22333333333333333,0.39944444444444444,0.16296583631581169,0.5496496913580247,1895,762,0.06167979002624672,0.026111111111111113,715,1238,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,int8,same public cell,robust_neighbour_signature_nn,2000,2000,0.0515,0.05722222222222222,0.2338888888888889,0.41333333333333333,0.16702745229105656,0.5617246604938271,1897,724,0.0649171270718232,0.026111111111111113,677,1276,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,int8,same public cell,combined_residual_invariants_nn,2000,2000,0.06,0.06666666666666667,0.24388888888888888,0.425,0.17705528884132993,0.5680947530864198,1880,754,0.06896551724137931,0.028888888888888888,702,1246,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,47,int8,same public cell,combined_prefix_residual_nn,2000,2000,0.86,0.9555555555555556,0.98,0.9911111111111112,0.9674636487858838,0.9789776234567902,280,1714,0.9929988331388565,0.9455555555555556,12,286,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,clean,same public cell,cell_label_chance_control,2000,2000,0.031999999999999994,0.031999999999999994,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,clean,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,clean,same public cell,residual_norm_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,clean,same public cell,gram_quantile_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,clean,same public cell,robust_neighbour_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,clean,same public cell,combined_residual_invariants_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,clean,same public cell,combined_prefix_residual_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,clean,same public cell,raw_cross_key_cosine_control,2000,2000,0.023,0.023,0.161,0.3235,0.12055212219630025,0.49867285,1954,942,0.024416135881104035,0.0115,919,1058,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,fp16,same public cell,cell_label_chance_control,2000,2000,0.031999999999999994,0.031999999999999994,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,fp16,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,fp16,same public cell,residual_norm_nn,2000,2000,0.99,0.99,1.0,1.0,0.995,0.999763925,20,1986,0.9924471299093656,0.9855,15,14,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,fp16,same public cell,gram_quantile_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,fp16,same public cell,robust_neighbour_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,fp16,same public cell,combined_residual_invariants_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,fp16,same public cell,combined_prefix_residual_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,int8,same public cell,cell_label_chance_control,2000,2000,0.031999999999999994,0.031999999999999994,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,int8,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,int8,same public cell,residual_norm_nn,2000,2000,0.8055,0.8055,1.0,1.0,0.8962583333333334,0.993861425,389,1693,0.863555818074424,0.731,231,307,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,int8,same public cell,gram_quantile_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,int8,same public cell,robust_neighbour_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,int8,same public cell,combined_residual_invariants_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,47,int8,same public cell,combined_prefix_residual_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,clean,same public cell,cell_label_chance_control,2000,2000,0.032,0.032,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,clean,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,clean,same public cell,residual_norm_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,clean,same public cell,gram_quantile_signature_nn,2000,2000,0.0495,0.0495,0.2045,0.3835,0.1549587873167335,0.5376804,1901,790,0.056962025316455694,0.0225,745,1210,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,clean,same public cell,robust_neighbour_signature_nn,2000,2000,0.0545,0.0545,0.2205,0.4015,0.163471702006106,0.555605775,1891,766,0.06657963446475196,0.0255,715,1234,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,clean,same public cell,combined_residual_invariants_nn,2000,2000,0.06,0.06,0.2265,0.415,0.16807540588617798,0.55991835,1880,780,0.07179487179487179,0.028,724,1220,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,clean,same public cell,combined_prefix_residual_nn,2000,2000,0.9485,0.9485,0.979,0.987,0.9628139859304051,0.9793846500000001,103,1885,0.9941644562334218,0.937,11,115,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,clean,same public cell,raw_cross_key_cosine_control,2000,2000,0.0305,0.0305,0.167,0.3235,0.12865765771908053,0.4974796250000001,1939,1032,0.03197674418604651,0.0165,999,968,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,fp16,same public cell,cell_label_chance_control,2000,2000,0.032,0.032,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,fp16,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,fp16,same public cell,residual_norm_nn,2000,2000,0.9905,0.9905,1.0,1.0,0.99525,0.9997586,19,1987,0.9929542023150478,0.9865,14,13,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,fp16,same public cell,gram_quantile_signature_nn,2000,2000,0.0495,0.0495,0.205,0.3835,0.15495870998570987,0.5376824499999999,1901,789,0.057034220532319393,0.0225,744,1211,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,fp16,same public cell,robust_neighbour_signature_nn,2000,2000,0.0545,0.0545,0.221,0.4015,0.16348640101031964,0.555611,1891,766,0.06657963446475196,0.0255,715,1234,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,fp16,same public cell,combined_residual_invariants_nn,2000,2000,0.06,0.06,0.2265,0.415,0.16798108767587183,0.55991945,1880,780,0.07179487179487179,0.028,724,1220,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,fp16,same public cell,combined_prefix_residual_nn,2000,2000,0.9485,0.9485,0.979,0.987,0.9628167331831524,0.979382975,103,1885,0.9941644562334218,0.937,11,115,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,int8,same public cell,cell_label_chance_control,2000,2000,0.032,0.032,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,int8,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,int8,same public cell,residual_norm_nn,2000,2000,0.812,0.812,0.9995,1.0,0.8989797619047619,0.9936059375000001,376,1679,0.8659916617033949,0.727,225,321,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,int8,same public cell,gram_quantile_signature_nn,2000,2000,0.049,0.049,0.205,0.3845,0.15505937859424793,0.537952125,1902,793,0.05422446406052964,0.0215,750,1207,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,int8,same public cell,robust_neighbour_signature_nn,2000,2000,0.0555,0.0555,0.2225,0.4025,0.16309148956829403,0.555762075,1889,755,0.06754966887417219,0.0255,704,1245,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,int8,same public cell,combined_residual_invariants_nn,2000,2000,0.059,0.059,0.226,0.415,0.16791216476316384,0.5600856750000001,1882,794,0.07556675062972293,0.03,734,1206,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,47,int8,same public cell,combined_prefix_residual_nn,2000,2000,0.9505,0.9505,0.978,0.9875,0.9636544646617702,0.979311275,99,1886,0.9941675503711559,0.9375,11,114,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,clean,same public cell,cell_label_chance_control,10000,10000,0.0016195925364404268,0.006478370145761707,0.03239185072880854,0.06478370145761708,,0.5,9983.804074635596,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,clean,same public cell,public_prefix_nn,10000,10000,0.25,1.0,1.0,1.0,1.0,1.0,7500,4248,0.588276836158192,0.9996,1749,5752,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,clean,same public cell,residual_norm_nn,10000,10000,0.25,1.0,1.0,1.0,1.0,1.0,7500,5453,0.45809646066385473,0.9992,2955,4547,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.0348,0.1392,0.3388,0.4636,0.24391339185487668,0.808993712,9652,3896,0.054414784394250515,0.0848,3684,6104,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.0281,0.1124,0.2888,0.4116,0.20980615636930733,0.795809632,9719,3613,0.042900636590091336,0.062,3458,6387,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.0381,0.1524,0.3652,0.4988,0.2638498036938637,0.828233312,9619,3678,0.05628058727569331,0.0828,3471,6322,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.2491,0.9964,0.9992,0.9992,0.9972854562947996,0.999065696,7509,4252,0.5844308560677328,0.994,1767,5748,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0019,0.0076,0.0312,0.062,0.03648187706716608,0.505912608,9981,4691,0.0012790449797484545,0.0024,4685,5309,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,fp16,same public cell,cell_label_chance_control,10000,10000,0.0016195925364404268,0.006478370145761707,0.03239185072880854,0.06478370145761708,,0.5,9983.804074635596,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,fp16,same public cell,public_prefix_nn,10000,10000,0.25,1.0,1.0,1.0,1.0,1.0,7500,4248,0.5880414312617702,0.9992,1750,5752,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,fp16,same public cell,residual_norm_nn,10000,10000,0.2416,0.9664,1.0,1.0,0.9828666666666666,0.99962248,7584,5426,0.4295982307408773,0.9324,3095,4574,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.0347,0.1388,0.3388,0.4632,0.2436423828700041,0.8089904480000001,9653,3905,0.054033290653008964,0.0844,3694,6095,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.0281,0.1124,0.2888,0.4112,0.2097169337118563,0.79581032,9719,3615,0.042876901798063624,0.062,3460,6385,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.0381,0.1524,0.3656,0.4988,0.2639592926629302,0.82823272,9619,3678,0.05655247417074497,0.0832,3470,6322,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.2491,0.9964,0.9992,0.9992,0.9972854562947996,0.999065504,7509,4251,0.5845683368619149,0.994,1766,5749,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,int8,same public cell,cell_label_chance_control,10000,10000,0.0016195925364404268,0.006478370145761707,0.03239185072880854,0.06478370145761708,,0.5,9983.804074635596,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,int8,same public cell,public_prefix_nn,10000,10000,0.25,1.0,1.0,1.0,1.0,1.0,7500,4250,0.587764705882353,0.9992,1752,5750,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,int8,same public cell,residual_norm_nn,10000,10000,0.1193,0.4772,0.9444,0.9976,0.6710162193362194,0.993249064,8807,5179,0.1556284997103688,0.3224,4373,4821,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.0336,0.1344,0.34,0.4624,0.24174311058563772,0.8089504000000001,9664,3910,0.05140664961636829,0.0804,3709,6090,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.0275,0.11,0.2924,0.412,0.20832789196488358,0.7958447839999999,9725,3620,0.04116022099447514,0.0596,3471,6380,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.0374,0.1496,0.362,0.4984,0.2620135405705978,0.82824208,9626,3707,0.05611006204478015,0.0832,3499,6293,
e5-small,384,96,288,cell_C64,10000,0.25,2500,7500,7500,47,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.2491,0.9964,0.9992,0.9992,0.9973181672143117,0.9990746720000001,7509,4249,0.5848434925864909,0.994,1764,5751,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,clean,same public cell,cell_label_chance_control,10000,10000,0.0016195925364404268,0.006478370145761707,0.03239185072880854,0.06478370145761708,,0.5,9983.804074635596,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,clean,same public cell,public_prefix_nn,10000,10000,0.25,1.0,1.0,1.0,1.0,1.0,7500,4248,0.588276836158192,0.9996,1749,5752,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,clean,same public cell,residual_norm_nn,10000,10000,0.2499,0.9996,1.0,1.0,1.0,1.0,7501,5453,0.45809646066385473,0.9992,2955,4547,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.0035,0.014,0.0708,0.122,0.058630385646085116,0.583146944,9965,3703,0.005130974885228194,0.0076,3684,6297,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.0042,0.0168,0.0708,0.1288,0.06100763956731486,0.609057504,9958,3554,0.007315700619020821,0.0104,3528,6446,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.0036,0.0144,0.0784,0.1376,0.0633771518346935,0.612735744,9964,3587,0.004181767493727348,0.006,3572,6413,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.2415,0.966,0.986,0.9912,0.9750308662225421,0.9920441119999999,7585,4104,0.5796783625730995,0.9516,1725,5896,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0018,0.0072,0.0324,0.062,0.035784573223918585,0.49081379199999997,9982,4994,0.001001201441730076,0.002,4989,5006,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,fp16,same public cell,cell_label_chance_control,10000,10000,0.0016195925364404268,0.006478370145761707,0.03239185072880854,0.06478370145761708,,0.5,9983.804074635596,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,fp16,same public cell,public_prefix_nn,10000,10000,0.25,1.0,1.0,1.0,1.0,1.0,7500,4248,0.588276836158192,0.9996,1749,5752,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,fp16,same public cell,residual_norm_nn,10000,10000,0.2431,0.9724,1.0,1.0,0.986,0.999731568,7569,5422,0.4324972334931759,0.938,3077,4578,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.0035,0.014,0.0708,0.122,0.05860293298319814,0.5831599199999999,9965,3695,0.005142083897158322,0.0076,3676,6305,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.0042,0.0168,0.0704,0.1288,0.061023837802090045,0.6090608000000001,9958,3555,0.0073136427566807315,0.0104,3529,6445,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.0036,0.0144,0.0784,0.1376,0.06330250981616953,0.612744416,9964,3593,0.004174784302811021,0.006,3578,6407,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.2416,0.9664,0.986,0.9912,0.9752307210846611,0.9920454400000001,7584,4103,0.5800633682671216,0.952,1723,5897,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,int8,same public cell,cell_label_chance_control,10000,10000,0.0016195925364404268,0.006478370145761707,0.03239185072880854,0.06478370145761708,,0.5,9983.804074635596,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,int8,same public cell,public_prefix_nn,10000,10000,0.25,1.0,1.0,1.0,1.0,1.0,7500,4250,0.588,0.9996,1751,5750,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,int8,same public cell,residual_norm_nn,10000,10000,0.1154,0.4616,0.944,0.9968,0.656768658008658,0.992943416,8846,5224,0.14931087289433384,0.312,4444,4776,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.0036,0.0144,0.07,0.1244,0.05915566234550315,0.583571712,9964,3680,0.004076086956521739,0.006,3665,6320,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.0039,0.0156,0.0676,0.1268,0.060252772925238035,0.608932896,9961,3511,0.007120478496154941,0.01,3486,6489,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.004,0.016,0.0764,0.14,0.0641135221626724,0.612836016,9960,3549,0.0039447731755424065,0.0056,3535,6451,
e5-small,384,96,288,microkey_perdoc,10000,0.25,2500,7500,7500,47,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.2416,0.9664,0.9864,0.9916,0.9747598076142451,0.9918876640000001,7584,4113,0.5788961828349137,0.9524,1732,5887,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,clean,same public cell,cell_label_chance_control,10000,10000,0.0032043209480581225,0.006408641896116245,0.03204320948058123,0.06408641896116246,,0.5,9967.956790519418,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,clean,same public cell,public_prefix_nn,10000,10000,0.5,1.0,1.0,1.0,1.0,1.0,5000,5801,0.8619203585588692,1.0,801,4199,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,clean,same public cell,residual_norm_nn,10000,10000,0.4999,0.9998,1.0,1.0,1.0,1.0,5001,6441,0.776121720229778,0.9998,1442,3559,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.1358,0.2716,0.5302,0.6416,0.39632879112869535,0.881903436,8642,4165,0.23793517406962786,0.1982,3174,5835,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.1153,0.2306,0.4636,0.5884,0.3470625730383466,0.8700521640000001,8847,3895,0.2048780487804878,0.1596,3097,6105,
e5-small,384,96,288,cell_C64,10000,0.5,5000,5000,5000,47,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.1553,0.3106,0.5686,0.6892,0.43537179721563024,0.900644468,8447,3992,0.2790581162324649,0.2228,2878,6008,
