encoder,scheme,n,overlap,condition,linkage_method,runs,top1_precision_mean,top1_precision_std,top1_precision_min,top1_precision_max,top1_recall_mean,top1_recall_std,top1_recall_min,top1_recall_max,top5_recall_mean,top5_recall_std,top5_recall_min,top5_recall_max,top10_recall_mean,top10_recall_std,top10_recall_min,top10_recall_max,mrr_mean,mrr_std,mrr_min,mrr_max,auc_mean,auc_std,auc_min,auc_max,forced_false_matches_mean,forced_false_matches_std,forced_false_matches_min,forced_false_matches_max,mnn_accepted_mean,mnn_accepted_std,mnn_accepted_min,mnn_accepted_max,mnn_precision_mean,mnn_precision_std,mnn_precision_min,mnn_precision_max,mnn_recall_mean,mnn_recall_std,mnn_recall_min,mnn_recall_max,mnn_false_matches_mean,mnn_false_matches_std,mnn_false_matches_min,mnn_false_matches_max,mnn_unmatched_a_mean,mnn_unmatched_a_std,mnn_unmatched_a_min,mnn_unmatched_a_max
e5-small,cell_C64,10000,0.25,clean,cell_label_chance_control,3,0.0015995758894278547,1.9172996439731232e-05,0.001581375852165674,0.0016195925364404268,0.006398303557711419,7.669198575892493e-05,0.006325503408662696,0.006478370145761707,0.0319915177885571,0.00038345992879462525,0.031627517043313486,0.03239185072880854,0.0639830355771142,0.0007669198575892505,0.06325503408662697,0.06478370145761708,,,,,0.5,0.0,0.5,0.5,9984.004241105722,0.1917299643966882,9983.804074635596,9984.186241478343,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,10000,0.25,clean,combined_prefix_residual_nn,3,0.2492,0.0005567764362829983,0.2487,0.2498,0.9968,0.002227105745131993,0.9948,0.9992,0.9993333333333334,0.000611010092660772,0.9988,1.0,0.9993333333333334,0.000611010092660772,0.9988,1.0,0.9977707076538221,0.0015449205283291278,0.9965266666666667,0.9995,0.9992238613333333,0.0005219111801421102,0.998799328,0.99980656,7508.0,5.5677643628300215,7502.0,7513.0,4309.666666666667,53.98456569551461,4252.0,4359.0,0.5773587230256466,0.006292494245715752,0.5723789860059647,0.5844308560677328,0.9952,0.0024331050121192753,0.9936,0.998,1821.6666666666667,49.66219219218311,1767.0,1864.0,5690.333333333333,53.98456569551461,5641.0,5748.0
e5-small,cell_C64,10000,0.25,clean,combined_residual_invariants_nn,3,0.037066666666666664,0.0023288051299611423,0.0344,0.0387,0.14826666666666666,0.00931522051984457,0.1376,0.1548,0.3656,0.008606973916540002,0.3572,0.3744,0.4994666666666667,0.012213653562031867,0.4876,0.512,0.26169629977575976,0.009481617773052568,0.25132315651414855,0.2699159391192671,0.8310096426666668,0.0058853195641511615,0.827026032,0.8377695839999999,9629.333333333334,23.288051299611425,9613.0,9656.0,3711.0,29.816103031751148,3678.0,3736.0,0.05765455136327885,0.00394089317423835,0.05458456574347943,0.06209850107066381,0.0856,0.006286493458200683,0.0812,0.0928,3497.0,23.302360395462088,3471.0,3516.0,6289.0,29.816103031751148,6264.0,6322.0
e5-small,cell_C64,10000,0.25,clean,gram_quantile_signature_nn,3,0.03336666666666666,0.0024826061575153897,0.0305,0.0348,0.13346666666666665,0.009930424630061559,0.122,0.1392,0.33253333333333335,0.011553931509807975,0.3192,0.3396,0.46226666666666666,0.0160416125540213,0.4456,0.4776,0.23911176020490502,0.010692575976542716,0.22686008496880022,0.24656180379103818,0.8136893653333334,0.006410494917222304,0.808993712,0.820992752,9666.333333333334,24.826061575153908,9652.0,9695.0,3907.6666666666665,10.115993936995679,3896.0,3914.0,0.0534859138163597,0.0011978621331706193,0.05213391259902888,0.054414784394250515,0.08360000000000001,0.001743559577416267,0.0816,0.0848,3698.6666666666665,13.051181300301261,3684.0,3709.0,6092.333333333333,10.115993936995679,6086.0,6104.0
e5-small,cell_C64,10000,0.25,clean,public_prefix_nn,3,0.24996666666666667,5.773502691895622e-05,0.2499,0.25,0.9998666666666667,0.0002309401076758249,0.9996,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7500.333333333333,0.5773502691896257,7500.0,7501.0,4287.666666666667,40.525712002793156,4248.0,4329.0,0.582869180895273,0.005506139318136309,0.5772695772695773,0.588276836158192,0.9996,0.0,0.9996,0.9996,1788.6666666666667,40.525712002793156,1749.0,1830.0,5712.333333333333,40.525712002793156,5671.0,5752.0
e5-small,cell_C64,10000,0.25,clean,raw_cross_key_cosine_control,3,0.0016333333333333332,0.00046188021535170057,0.0011,0.0019,0.006533333333333333,0.0018475208614068023,0.0044,0.0076,0.029066666666666668,0.0018903262505010426,0.0276,0.0312,0.05853333333333333,0.0036073998022583143,0.0548,0.062,0.03474786058113619,0.00193219218094012,0.03266501651708349,0.03648187706716608,0.495434416,0.009442149336101826,0.48758576000000003,0.505912608,9983.666666666666,4.618802153517007,9981.0,9989.0,4651.0,35.79106033634656,4622.0,4691.0,0.0012903756919568166,0.00021867511611416797,0.0010775862068965517,0.0015144958892254435,0.0024,0.00039999999999999996,0.002,0.0028,4645.0,36.05551275463989,4615.0,4685.0,5349.0,35.79106033634656,5309.0,5378.0
e5-small,cell_C64,10000,0.25,clean,residual_norm_nn,3,0.24993333333333334,5.773502691895622e-05,0.2499,0.25,0.9997333333333334,0.0002309401076758249,0.9996,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7500.666666666667,0.5773502691896257,7500.0,7501.0,5491.0,32.92415526630866,5453.0,5511.0,0.4548766995929343,0.002793756848305776,0.4530938123752495,0.45809646066385473,0.9990666666666667,0.0002309401076758249,0.9988,0.9992,2993.3333333333335,33.23151115031234,2955.0,3014.0,4509.0,32.92415526630866,4489.0,4547.0
e5-small,cell_C64,10000,0.25,clean,robust_neighbour_signature_nn,3,0.027766666666666665,0.0003511884584284242,0.0274,0.0281,0.11106666666666666,0.0014047538337136967,0.1096,0.1124,0.28586666666666666,0.005787342510456194,0.2792,0.2896,0.4150666666666667,0.005326662494783521,0.4116,0.4212,0.20932983149023998,0.002252589218918807,0.20687717268665975,0.21130616541475283,0.7976432426666666,0.004838449232800727,0.7939896,0.8031304960000001,9722.333333333334,3.5118845842842465,9719.0,9726.0,3650.0,39.736632972611055,3613.0,3692.0,0.0431960415359276,0.00037754530045549926,0.042900636590091336,0.043621399176954734,0.06306666666666667,0.0009237604307034036,0.062,0.0636,3492.3333333333335,37.89898855290644,3458.0,3533.0,6350.0,39.736632972611055,6308.0,6387.0
e5-small,cell_C64,10000,0.25,fp16,cell_label_chance_control,3,0.0015995758894278547,1.9172996439731232e-05,0.001581375852165674,0.0016195925364404268,0.006398303557711419,7.669198575892493e-05,0.006325503408662696,0.006478370145761707,0.0319915177885571,0.00038345992879462525,0.031627517043313486,0.03239185072880854,0.0639830355771142,0.0007669198575892505,0.06325503408662697,0.06478370145761708,,,,,0.5,0.0,0.5,0.5,9984.004241105722,0.1917299643966882,9983.804074635596,9984.186241478343,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,10000,0.25,fp16,combined_prefix_residual_nn,3,0.2492,0.0005567764362829983,0.2487,0.2498,0.9968,0.002227105745131993,0.9948,0.9992,0.9993333333333334,0.000611010092660772,0.9988,1.0,0.9993333333333334,0.000611010092660772,0.9988,1.0,0.9977706263530091,0.0015450187323502236,0.9965264227642278,0.9995,0.9992238560000001,0.0005218995981298203,0.998799472,0.9998065920000001,7508.0,5.5677643628300215,7502.0,7513.0,4309.666666666667,54.97575223071834,4251.0,4360.0,0.5772835938629014,0.006460843373749851,0.5722477064220184,0.5845683368619149,0.9950666666666667,0.002571640202931465,0.9932,0.998,1822.0,50.76416058598822,1766.0,1865.0,5690.333333333333,54.97575223071834,5640.0,5749.0
e5-small,cell_C64,10000,0.25,fp16,combined_residual_invariants_nn,3,0.0371,0.002179449471770339,0.0346,0.0386,0.1484,0.008717797887081356,0.1384,0.1544,0.36599999999999994,0.00860697391654003,0.3576,0.3748,0.4993333333333334,0.012008885599144255,0.4876,0.5116,0.26183347143778885,0.009126629018462321,0.25183154408232683,0.2697095775681096,0.8310078986666666,0.00588596362264715,0.8270225599999999,0.837768416,9629.0,21.79449471770337,9614.0,9654.0,3711.6666666666665,30.369941279714936,3678.0,3737.0,0.05764555206030836,0.0037438531834872567,0.05456989247311828,0.06181428953706181,0.0856,0.005973273809227232,0.0812,0.0924,3497.6666666666665,24.583192089989723,3470.0,3517.0,6288.333333333333,30.369941279714936,6263.0,6322.0
e5-small,cell_C64,10000,0.25,fp16,gram_quantile_signature_nn,3,0.0333,0.0024248711305964294,0.0305,0.0347,0.1332,0.009699484522385718,0.122,0.1388,0.33226666666666665,0.011664190213355305,0.3188,0.3392,0.4624,0.016014992975334066,0.446,0.478,0.23893860879275677,0.010505596773450629,0.2269030527367101,0.24627039077155613,0.813687792,0.006413705773177933,0.8089904480000001,0.820994976,9667.0,24.24871130596428,9653.0,9695.0,3907.0,5.291502622129181,3903.0,3913.0,0.053407866188833135,0.0009891411216063773,0.05226748654880861,0.054033290653008964,0.08346666666666668,0.0016165807537309503,0.0816,0.0844,3698.3333333333335,4.041451884327381,3694.0,3702.0,6093.0,5.291502622129181,6087.0,6097.0
e5-small,cell_C64,10000,0.25,fp16,public_prefix_nn,3,0.24996666666666667,5.773502691895622e-05,0.2499,0.25,0.9998666666666667,0.0002309401076758249,0.9996,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7500.333333333333,0.5773502691896257,7500.0,7501.0,4287.333333333333,40.01666319589045,4248.0,4328.0,0.5827574000757139,0.005319586393040286,0.5774029574861368,0.5880414312617702,0.9993333333333334,0.00023094010767588897,0.9992,0.9996,1789.0,39.50949253027682,1750.0,1829.0,5712.666666666667,40.01666319589045,5672.0,5752.0
e5-small,cell_C64,10000,0.25,fp16,residual_norm_nn,3,0.24123333333333333,0.0004041451884327485,0.2408,0.2416,0.9649333333333333,0.001616580753730994,0.9632,0.9664,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9822666666666665,0.0008192137151628996,0.9813333333333334,0.9828666666666666,0.9997956693333334,0.000150527480512134,0.99962248,0.999895016,7587.666666666667,4.041451884327381,7584.0,7592.0,5467.666666666667,36.50114153466071,5426.0,5494.0,0.4267013190381676,0.002509558841626318,0.42519111758281763,0.4295982307408773,0.9331999999999999,0.0010583005244258455,0.9324,0.9344,3134.6666666666665,34.530180036213736,3095.0,3158.0,4532.333333333333,36.50114153466071,4506.0,4574.0
e5-small,cell_C64,10000,0.25,fp16,robust_neighbour_signature_nn,3,0.027766666666666665,0.0003511884584284242,0.0274,0.0281,0.11106666666666666,0.0014047538337136967,0.1096,0.1124,0.2864,0.005599999999999983,0.28,0.2904,0.4148,0.005556977595779935,0.4112,0.4212,0.209272178741194,0.002225252592063232,0.20685813662354854,0.21124146588817722,0.7976437333333332,0.0048375996746109935,0.7939908320000001,0.8031300479999999,9722.333333333334,3.5118845842842465,9719.0,9726.0,3650.6666666666665,38.21430796617065,3615.0,3691.0,0.043188031166940255,0.00037851230444292504,0.042876901798063624,0.043609434997257265,0.06306666666666667,0.0009237604307034036,0.062,0.0636,3493.0,36.373066958946424,3460.0,3532.0,6349.333333333333,38.214307966170644,6309.0,6385.0
e5-small,cell_C64,10000,0.25,int8,cell_label_chance_control,3,0.0015995758894278547,1.9172996439731232e-05,0.001581375852165674,0.0016195925364404268,0.006398303557711419,7.669198575892493e-05,0.006325503408662696,0.006478370145761707,0.0319915177885571,0.00038345992879462525,0.031627517043313486,0.03239185072880854,0.0639830355771142,0.0007669198575892505,0.06325503408662697,0.06478370145761708,,,,,0.5,0.0,0.5,0.5,9984.004241105722,0.1917299643966882,9983.804074635596,9984.186241478343,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,10000,0.25,int8,combined_prefix_residual_nn,3,0.2492,0.0005567764362829983,0.2487,0.2498,0.9968,0.002227105745131993,0.9948,0.9992,0.9993333333333334,0.000611010092660772,0.9988,1.0,0.9993333333333334,0.000611010092660772,0.9988,1.0,0.9977488804201968,0.0016128231862038867,0.9963951407129454,0.9995333333333332,0.9992219253333334,0.0005253140185958577,0.9987859520000001,0.9998051520000001,7508.0,5.5677643628300215,7502.0,7513.0,4309.0,54.08326913195984,4249.0,4354.0,0.5772951104910481,0.006555030234411499,0.573036288470372,0.5848434925864909,0.9949333333333333,0.002722743714221612,0.9928,0.998,1821.6666666666667,50.658990646610135,1764.0,1859.0,5691.0,54.08326913195984,5646.0,5751.0
e5-small,cell_C64,10000,0.25,int8,combined_residual_invariants_nn,3,0.0366,0.002306512518934157,0.034,0.0384,0.1464,0.009226050075736628,0.136,0.1536,0.3628,0.008428523002282183,0.3548,0.3716,0.498,0.004613025037868285,0.4932,0.5024,0.26025860380876875,0.009006008751654667,0.2505042924442048,0.2682579784115037,0.8308751946666667,0.005735571537522424,0.8269289760000001,0.8374545280000001,9634.0,23.065125189341593,9616.0,9660.0,3732.0,22.11334438749598,3707.0,3749.0,0.05706769026811176,0.0038925614259560457,0.05374331550802139,0.06134969325153374,0.0852,0.006053098380168622,0.0804,0.092,3519.0,20.0,3499.0,3539.0,6268.0,22.11334438749598,6251.0,6293.0
e5-small,cell_C64,10000,0.25,int8,gram_quantile_signature_nn,3,0.032966666666666665,0.0028041635710730813,0.0299,0.0354,0.13186666666666666,0.011216654284292325,0.1196,0.1416,0.3313333333333333,0.01141461052043973,0.3184,0.34,0.4613333333333333,0.012035503036156551,0.4488,0.4728,0.23853115312446216,0.011642192762985809,0.22562016889713896,0.2482301798906098,0.8135617386666668,0.006135394155359658,0.8089504000000001,0.8205251680000001,9670.333333333334,28.04163571073081,9646.0,9701.0,3930.3333333333335,20.502032419575706,3910.0,3951.0,0.05223749526810909,0.002141297094975927,0.05063613231552163,0.05466970387243736,0.08213333333333334,0.0037166292972710293,0.0796,0.0864,3725.0,14.0,3709.0,3735.0,6069.666666666667,20.50203241957571,6049.0,6090.0
e5-small,cell_C64,10000,0.25,int8,public_prefix_nn,3,0.24996666666666667,5.773502691895622e-05,0.2499,0.25,0.9998666666666667,0.0002309401076758249,0.9996,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7500.333333333333,0.5773502691896257,7500.0,7501.0,4293.0,40.33608806019741,4250.0,4330.0,0.5819887761936698,0.005374057135313033,0.5771362586605081,0.587764705882353,0.9993333333333334,0.00023094010767588897,0.9992,0.9996,1794.6666666666667,39.878983604567125,1752.0,1831.0,5707.0,40.33608806019741,5670.0,5750.0
e5-small,cell_C64,10000,0.25,int8,residual_norm_nn,3,0.1144,0.004484417464955734,0.1105,0.1193,0.4576,0.017937669859822935,0.442,0.4772,0.9411999999999999,0.00423320209770334,0.9364,0.9444,0.9982666666666665,0.0006110100926607599,0.9976,0.9988,0.6577181111481112,0.01278393339054884,0.6455193550893551,0.6710162193362194,0.9924839626666667,0.0006665127285366854,0.9920292719999999,0.993249064,8856.0,44.844174649557324,8807.0,8895.0,5208.333333333333,30.02221399786054,5179.0,5239.0,0.14938860751793742,0.005922598875800453,0.1438448242750144,0.1556284997103688,0.3112,0.011405261943506623,0.2996,0.3224,4430.333333333333,49.66219219218311,4373.0,4460.0,4791.666666666667,30.02221399786054,4761.0,4821.0
e5-small,cell_C64,10000,0.25,int8,robust_neighbour_signature_nn,3,0.027133333333333332,0.0007234178138070231,0.0263,0.0276,0.10853333333333333,0.0028936712552280926,0.1052,0.1104,0.28919999999999996,0.003666060555964662,0.2852,0.2924,0.41559999999999997,0.0038157568056677786,0.412,0.4196,0.20749467001060884,0.0016122710618868762,0.20563628101373896,0.20851983705320395,0.7975875146666667,0.004752372142447335,0.793952528,0.802965232,9728.666666666666,7.234178138070234,9724.0,9737.0,3667.3333333333335,41.29568177586288,3620.0,3696.0,0.04261851666391916,0.0014709136244533813,0.04116022099447514,0.0441017316017316,0.06253333333333333,0.002809507667427394,0.0596,0.0652,3511.0,34.698703145794944,3471.0,3533.0,6332.666666666667,41.295681775862874,6304.0,6380.0
e5-small,cell_C64,10000,0.5,clean,cell_label_chance_control,3,0.003196778193617645,8.536889108825039e-06,0.0031875105797536316,0.0032043209480581225,0.00639355638723529,1.7073778217650078e-05,0.006375021159507263,0.006408641896116245,0.03196778193617644,8.536889108825654e-05,0.03187510579753631,0.03204320948058123,0.06393556387235289,0.00017073778217651308,0.06375021159507262,0.06408641896116246,,,,,0.5,0.0,0.5,0.5,9968.032218063823,0.08536889108824168,9967.956790519418,9968.124894202463,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,10000,0.5,clean,combined_prefix_residual_nn,3,0.49913333333333326,0.00023094010767585693,0.499,0.4994,0.9982666666666665,0.00046188021535171385,0.998,0.9988,0.9994666666666667,0.0005773502691896263,0.9988,0.9998,0.9995333333333334,0.00046188021535171385,0.999,0.9998,0.9988130692048155,0.0004336514272675492,0.9983822763975155,0.9992495238095238,0.999701852,0.00013510616276097667,0.999619276,0.999857768,5008.666666666667,2.3094010767585034,5006.0,5010.0,5829.0,32.92415526630866,5809.0,5867.0,0.855565725985299,0.004222312029959414,0.8506903016874041,0.8580278781621063,0.9974,0.00072111025509278,0.9968,0.9982,842.0,29.444863728670914,825.0,876.0,4171.0,32.92415526630866,4133.0,4191.0
e5-small,cell_C64,10000,0.5,clean,combined_residual_invariants_nn,3,0.15766666666666665,0.0034297716153314554,0.1553,0.1616,0.3153333333333333,0.006859543230662911,0.3106,0.3232,0.5735333333333333,0.01087443485121564,0.566,0.586,0.6945333333333333,0.006379132647416357,0.6892,0.7016,0.43980429091233847,0.007336428972932314,0.43537179721563024,0.4482725726131516,0.9000335706666668,0.0013142140603376866,0.8985251000000001,0.9009311440000001,8423.333333333334,34.297716153314546,8384.0,8447.0,4078.6666666666665,86.00775158864074,3992.0,4164.0,0.2812706764416932,0.0021634235575322836,0.2790581162324649,0.28338136407300674,0.22946666666666668,0.006601010023726162,0.2228,0.236,2931.3333333333335,53.00314456080255,2878.0,2984.0,5921.333333333333,86.00775158864074,5836.0,6008.0
e5-small,cell_C64,10000,0.5,clean,gram_quantile_signature_nn,3,0.1425,0.005802585630561605,0.1358,0.1459,0.285,0.01160517126112321,0.2716,0.2918,0.5367333333333334,0.006312949653952025,0.5302,0.5428,0.6540666666666667,0.011621244913232562,0.6416,0.6646,0.4072185290902632,0.009606629520063028,0.39632879112869535,0.4144930253779154,0.88472088,0.002627744763961674,0.881903436,0.887105076,8575.0,58.02585630561603,8541.0,8642.0,4238.0,80.2932126645833,4165.0,4324.0,0.24822134705356505,0.008908987963221846,0.23793517406962786,0.253491124260355,0.21046666666666666,0.010890974856886481,0.1982,0.219,3185.6666666666665,38.83726732577015,3154.0,3229.0,5762.0,80.2932126645833,5676.0,5835.0
e5-small,cell_C64,10000,0.5,clean,public_prefix_nn,3,0.49996666666666667,5.773502691895622e-05,0.4999,0.5,0.9999333333333333,0.00011547005383791244,0.9998,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5000.333333333333,0.5773502691896257,5000.0,5001.0,5813.333333333333,10.785793124908958,5801.0,5821.0,0.859921927088135,0.0017957940153450812,0.8584435663975262,0.8619203585588692,0.9998,0.0003464101615138014,0.9994,1.0,814.3333333333334,11.930353445448855,801.0,824.0,4186.666666666667,10.785793124908958,4179.0,4199.0
e5-small,cell_C64,10000,0.5,clean,raw_cross_key_cosine_control,3,0.0033333333333333335,0.00020816659994661333,0.0031,0.0035,0.006666666666666667,0.00041633319989322666,0.0062,0.007,0.031466666666666664,0.0043924177093411015,0.0264,0.0342,0.0618,0.004340506882842141,0.0568,0.0646,0.0357089628465929,0.001834922477888293,0.03360771973290267,0.036995218723384765,0.501754128,0.009870338932707003,0.495980124,0.51315108,9966.666666666666,2.081665999466133,9965.0,9969.0,4731.666666666667,17.8978583448784,4712.0,4747.0,0.003522628898388403,0.00013202120938178726,0.0033705498209395408,0.0036078098471986416,0.0033333333333333335,0.00011547005383792495,0.0032,0.0034,4715.0,18.33030277982336,4695.0,4731.0,5268.333333333333,17.8978583448784,5253.0,5288.0
e5-small,cell_C64,10000,0.5,clean,residual_norm_nn,3,0.49993333333333334,5.773502691895622e-05,0.4999,0.5,0.9998666666666667,0.00011547005383791244,0.9998,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5000.666666666667,0.5773502691896257,5000.0,5001.0,6422.0,21.283796653792763,6399.0,6441.0,0.7783719898646154,0.0027043072540574326,0.776121720229778,0.7813720893889671,0.9997333333333334,0.00030550504633041625,0.9994,1.0,1423.3333333333333,22.052966542697455,1399.0,1442.0,3578.0,21.283796653792763,3559.0,3601.0
e5-small,cell_C64,10000,0.5,clean,robust_neighbour_signature_nn,3,0.1158,0.0014177446878757866,0.1147,0.1174,0.2316,0.002835489375751573,0.2294,0.2348,0.4665333333333333,0.009544282756359095,0.4588,0.4772,0.5918666666666667,0.008732315462311988,0.5854,0.6018,0.34848504414890286,0.005001063033631059,0.344349315353056,0.35404324405530585,0.8690389973333333,0.001857564580818036,0.8668951399999999,0.870169688,8842.0,14.177446878757825,8826.0,8853.0,3931.3333333333335,32.129944496269104,3895.0,3956.0,0.20400698756844413,0.0011300705720963028,0.20273003033367037,0.2048780487804878,0.1604,0.000800000000000009,0.1596,0.1612,3129.3333333333335,29.26317367158479,3097.0,3154.0,6068.666666666667,32.129944496269104,6044.0,6105.0
e5-small,cell_C64,10000,0.5,fp16,cell_label_chance_control,3,0.003196778193617645,8.536889108825039e-06,0.0031875105797536316,0.0032043209480581225,0.00639355638723529,1.7073778217650078e-05,0.006375021159507263,0.006408641896116245,0.03196778193617644,8.536889108825654e-05,0.03187510579753631,0.03204320948058123,0.06393556387235289,0.00017073778217651308,0.06375021159507262,0.06408641896116246,,,,,0.5,0.0,0.5,0.5,9968.032218063823,0.08536889108824168,9967.956790519418,9968.124894202463,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,10000,0.5,fp16,combined_prefix_residual_nn,3,0.49913333333333326,0.00023094010767585693,0.499,0.4994,0.9982666666666665,0.00046188021535171385,0.998,0.9988,0.9994666666666667,0.0005773502691896263,0.9988,0.9998,0.9995333333333334,0.00046188021535171385,0.999,0.9998,0.9988130692048155,0.0004336514272675492,0.9983822763975155,0.9992495238095238,0.9997018133333334,0.00013504018971154132,0.999619248,0.999857652,5008.666666666667,2.3094010767585034,5006.0,5010.0,5828.0,31.192947920964443,5809.0,5864.0,0.8557113144083518,0.004120588273383862,0.8509549795361528,0.8581999655825159,0.9974,0.0005999999999999894,0.9968,0.998,841.0,28.583211855912904,824.0,874.0,4172.0,31.192947920964443,4136.0,4191.0
e5-small,cell_C64,10000,0.5,fp16,combined_residual_invariants_nn,3,0.15756666666666666,0.003338163167571846,0.1553,0.1614,0.3151333333333333,0.006676326335143692,0.3106,0.3228,0.5738,0.010967223896684171,0.5664,0.5864,0.6944666666666667,0.006407287517610956,0.6892,0.7016,0.43971254049619607,0.007234809629601694,0.43542895867819553,0.4480656650367886,0.9000345186666667,0.001314750629461489,0.898525732,0.900934656,8424.333333333334,33.38163167571851,8386.0,8447.0,4078.6666666666665,87.007662497813,3991.0,4165.0,0.280700766901599,0.0019892888931264084,0.2786269105487347,0.28259303721488593,0.229,0.006502307282803549,0.2224,0.2354,2933.6666666666665,54.50076452063158,2879.0,2988.0,5921.333333333333,87.007662497813,5835.0,6009.0
e5-small,cell_C64,10000,0.5,fp16,gram_quantile_signature_nn,3,0.14253333333333332,0.0059180514811324,0.1357,0.146,0.28506666666666663,0.0118361029622648,0.2714,0.292,0.5366666666666667,0.0064166450216084775,0.53,0.5428,0.6538666666666667,0.011873219164714052,0.641,0.6644,0.40718972813656146,0.00975215595049225,0.3961173648787357,0.41450259898922304,0.8847218666666667,0.002629472441434032,0.8819031240000001,0.887108552,8574.666666666666,59.180514811323945,8540.0,8643.0,4239.666666666667,75.37461995481857,4169.0,4319.0,0.24820075908540354,0.00929576457443762,0.23746701846965698,0.25360434885369887,0.21053333333333332,0.011074896538267672,0.198,0.219,3187.0,33.71943060017473,3158.0,3224.0,5760.333333333333,75.37461995481857,5681.0,5831.0
e5-small,cell_C64,10000,0.5,fp16,public_prefix_nn,3,0.49993333333333334,5.773502691895622e-05,0.4999,0.5,0.9998666666666667,0.00011547005383791244,0.9998,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5000.666666666667,0.5773502691896257,5000.0,5001.0,5812.666666666667,10.115993936995679,5801.0,5819.0,0.8599628152258164,0.001581160171666296,0.8587386148822822,0.8617479744871573,0.9997333333333334,0.00030550504633041625,0.9994,1.0,814.0,10.583005244258363,802.0,822.0,4187.333333333333,10.115993936995679,4181.0,4199.0
e5-small,cell_C64,10000,0.5,fp16,residual_norm_nn,3,0.48160000000000003,0.0018027756377319653,0.4801,0.4836,0.9632000000000001,0.0036055512754639306,0.9602,0.9672,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9813666666666667,0.0018330302779824613,0.9797666666666666,0.9833666666666668,0.99979824,6.220543860463763e-05,0.9997322280000001,0.999855768,5184.0,18.027756377319946,5164.0,5199.0,6328.666666666667,21.825062046494466,6305.0,6348.0,0.7391766204576352,0.0002171660820410726,0.738986262434865,0.7394131641554322,0.9356,0.0030199337741083055,0.9324,0.9384,1650.6666666666667,6.8068592855540455,1643.0,1656.0,3671.3333333333335,21.82506204649447,3652.0,3695.0
e5-small,cell_C64,10000,0.5,fp16,robust_neighbour_signature_nn,3,0.1158,0.001345362404707373,0.1147,0.1173,0.2316,0.002690724809414746,0.2294,0.2346,0.4666666666666666,0.009239769116884533,0.4592,0.477,0.5918666666666667,0.008732315462311988,0.5854,0.6018,0.3484616316197957,0.004991415310137123,0.3442506896134626,0.3539752109491083,0.8690388613333333,0.0018587616209522911,0.86689366,0.8701712799999999,8842.0,13.45362404707371,8827.0,8853.0,3933.6666666666665,32.316146634976974,3897.0,3958.0,0.20371704182573835,0.0010730506872694463,0.2026275896917635,0.20477290223248654,0.16026666666666667,0.000611010092660781,0.1596,0.1608,3132.3333333333335,29.70409623828561,3099.0,3156.0,6066.333333333333,32.31614663497697,6042.0,6103.0
e5-small,cell_C64,10000,0.5,int8,cell_label_chance_control,3,0.003196778193617645,8.536889108825039e-06,0.0031875105797536316,0.0032043209480581225,0.00639355638723529,1.7073778217650078e-05,0.006375021159507263,0.006408641896116245,0.03196778193617644,8.536889108825654e-05,0.03187510579753631,0.03204320948058123,0.06393556387235289,0.00017073778217651308,0.06375021159507262,0.06408641896116246,,,,,0.5,0.0,0.5,0.5,9968.032218063823,0.08536889108824168,9967.956790519418,9968.124894202463,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,10000,0.5,int8,combined_prefix_residual_nn,3,0.49913333333333326,0.00023094010767585693,0.499,0.4994,0.9982666666666665,0.00046188021535171385,0.998,0.9988,0.9994666666666667,0.0005773502691896263,0.9988,0.9998,0.9995333333333334,0.00046188021535171385,0.999,0.9998,0.9988665578584383,0.00048278274796630403,0.9984160756917172,0.9993761904761904,0.9997035320000002,0.00013386202741621513,0.9996192400000001,0.999857884,5008.666666666667,2.3094010767585034,5006.0,5010.0,5828.666666666667,36.665151483845435,5807.0,5871.0,0.8555613792321268,0.004723125355215739,0.8501107136773973,0.858446702255898,0.9973333333333333,0.0007571877794400166,0.9968,0.9982,842.0,32.92415526630866,822.0,880.0,4171.333333333333,36.665151483845435,4129.0,4193.0
