encoder,scheme,n,condition,view,linkage_method,runs,top1_mean,top1_std,top1_min,top1_max,top5_mean,top5_std,top5_min,top5_max,top10_mean,top10_std,top10_min,top10_max,mrr_mean,mrr_std,mrr_min,mrr_max,median_rank_mean,median_rank_std,median_rank_min,median_rank_max,mean_rank_mean,mean_rank_std,mean_rank_min,mean_rank_max,auc_mean,auc_std,auc_min,auc_max
e5-small,cell_C64,500,clean,residual,residual_norm_rank_assignment,3,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,500,fp16,full_server,combined_prefix_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,fp16,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,fp16,residual,cell_label_chance_control,3,0.12799999999999997,0.0,0.12799999999999997,0.12799999999999997,0.6059999999999999,0.0,0.6059999999999999,0.6059999999999999,0.918,0.0,0.918,0.918,0.3334187309422603,6.798699777552591e-17,0.3334187309422604,0.3334187309422604,5.0,0.0,5.0,5.0,5.242,0.0,5.242,5.242,0.5,0.0,0.5,0.5
e5-small,cell_C64,500,fp16,residual,combined_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,fp16,residual,gram_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,fp16,residual,known_anchor_ip_0.01,3,0.19865319865319864,0.013451167916119987,0.18383838383838383,0.2101010101010101,0.6417508417508417,0.014332522999187029,0.6262626262626263,0.6545454545454545,0.9265993265993266,0.008164549261267424,0.9171717171717172,0.9313131313131313,0.38851249485533507,0.012379394504965474,0.3748521733102838,0.3989890401075784,4.0,0.0,4.0,4.0,4.863973063973064,0.15319384311833023,4.743434343434344,5.036363636363636,0.5177736965615753,0.0021351246390011436,0.5153168044077134,0.5191796755433119
e5-small,cell_C64,500,fp16,residual,known_anchor_ip_0.1,3,0.6244444444444445,0.00801233616769776,0.6155555555555555,0.6311111111111111,0.8540740740740741,0.010501812502783578,0.8422222222222222,0.8622222222222222,0.9733333333333333,0.01602467233539555,0.96,0.9911111111111112,0.7196723056657697,0.004029592533103149,0.7166833660166994,0.7242550267452228,1.0,0.0,1.0,1.0,2.6548148148148147,0.13000158276972545,2.5244444444444443,2.7844444444444445,0.7040946502057613,0.005438553030558661,0.6978148148148149,0.7072592592592593
e5-small,cell_C64,500,fp16,residual,nn_graph_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,fp16,residual,residual_norm_nn,3,0.9873333333333333,0.0011547005383792527,0.986,0.988,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9936666666666666,0.0005773502691896263,0.993,0.994,1.0,0.0,1.0,1.0,1.0126666666666666,0.0011547005383792527,1.012,1.014,0.9980988666666666,8.453267612782945e-05,0.998004,0.9981662
e5-small,cell_C64,500,fp16,residual,residual_norm_rank_assignment,3,0.9499999999999998,0.007211102550927985,0.942,0.956,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,500,int8,full_server,combined_prefix_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,int8,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,int8,residual,cell_label_chance_control,3,0.12799999999999997,0.0,0.12799999999999997,0.12799999999999997,0.6059999999999999,0.0,0.6059999999999999,0.6059999999999999,0.918,0.0,0.918,0.918,0.3334187309422603,6.798699777552591e-17,0.3334187309422604,0.3334187309422604,5.0,0.0,5.0,5.0,5.242,0.0,5.242,5.242,0.5,0.0,0.5,0.5
e5-small,cell_C64,500,int8,residual,combined_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,int8,residual,gram_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999973333333333,4.618802153521625e-06,0.999992,1.0
e5-small,cell_C64,500,int8,residual,known_anchor_ip_0.01,3,0.19326599326599325,0.008410771715014689,0.18383838383838383,0.2,0.6417508417508417,0.014332522999187029,0.6262626262626263,0.6545454545454545,0.9265993265993266,0.008164549261267424,0.9171717171717172,0.9313131313131313,0.38548219182503196,0.009449345171342336,0.3748521733102838,0.39292843404697236,4.0,0.0,4.0,4.0,4.871380471380472,0.1458514972581949,4.759595959595959,5.036363636363636,0.5031779070162908,0.0010171149288817917,0.5020663197632895,0.504062034486277
e5-small,cell_C64,500,int8,residual,known_anchor_ip_0.1,3,0.6022222222222222,0.013333333333333308,0.5888888888888889,0.6155555555555555,0.8540740740740741,0.010501812502783578,0.8422222222222222,0.8622222222222222,0.9733333333333333,0.01602467233539555,0.96,0.9911111111111112,0.7082525525793498,0.0072488071335092925,0.7027944771278104,0.716477248967445,1.0,0.0,1.0,1.0,2.679259259259259,0.12797247646470813,2.5555555555555554,2.811111111111111,0.6555097942386832,0.007057837922251282,0.6473965432098765,0.6602330864197531
e5-small,cell_C64,500,int8,residual,nn_graph_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999089333333333,5.68117358767515e-05,0.9998528000000001,0.9999664
e5-small,cell_C64,500,int8,residual,residual_norm_nn,3,0.9486666666666667,0.0050332229568471705,0.944,0.954,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9740000000000001,0.0025166114784235852,0.9716666666666667,0.9766666666666667,1.0,0.0,1.0,1.0,1.0533333333333335,0.0050332229568471705,1.048,1.058,0.9929929333333334,0.0005946146427168948,0.9923426,0.9935088
e5-small,cell_C64,500,int8,residual,residual_norm_rank_assignment,3,0.25733333333333336,0.013316656236958798,0.246,0.272,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,500,noise_0.01,full_server,combined_prefix_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,noise_0.01,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,noise_0.01,residual,cell_label_chance_control,3,0.12799999999999997,0.0,0.12799999999999997,0.12799999999999997,0.6059999999999999,0.0,0.6059999999999999,0.6059999999999999,0.918,0.0,0.918,0.918,0.3334187309422603,6.798699777552591e-17,0.3334187309422604,0.3334187309422604,5.0,0.0,5.0,5.0,5.242,0.0,5.242,5.242,0.5,0.0,0.5,0.5
e5-small,cell_C64,500,noise_0.01,residual,combined_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,noise_0.01,residual,gram_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,cell_C64,500,noise_0.01,residual,known_anchor_ip_0.01,3,0.19124579124579122,0.009965419923871214,0.1797979797979798,0.19797979797979798,0.6417508417508417,0.014332522999187029,0.6262626262626263,0.6545454545454545,0.9265993265993266,0.008164549261267424,0.9171717171717172,0.9313131313131313,0.38469655770606453,0.010529216053531031,0.3728319712900818,0.39292843404697236,4.0,0.0,4.0,4.0,4.872053872053872,0.1493356144242531,4.7555555555555555,5.040404040404041,0.5037441077441077,0.0010506692218018364,0.5029845934088358,0.5049431690643812
e5-small,cell_C64,500,noise_0.01,residual,known_anchor_ip_0.1,3,0.6044444444444445,0.012372809695177796,0.5933333333333334,0.6177777777777778,0.8540740740740741,0.010501812502783578,0.8422222222222222,0.8622222222222222,0.9733333333333333,0.01602467233539555,0.96,0.9911111111111112,0.7095488488756462,0.006970105511765631,0.7052018845352178,0.7175883600785561,1.0,0.0,1.0,1.0,2.675555555555556,0.13012814197295414,2.548888888888889,2.8088888888888888,0.6557962962962963,0.007192092420509798,0.6474948148148149,0.6601476543209877
e5-small,cell_C64,500,noise_0.01,residual,nn_graph_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999723999999999,2.5199999999947487e-05,0.9999436,0.9999904
e5-small,cell_C64,500,noise_0.01,residual,residual_norm_nn,3,0.9586666666666667,0.011015141094572214,0.946,0.966,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9792222222222221,0.0056992527125476105,0.9726666666666667,0.983,1.0,0.0,1.0,1.0,1.042,0.01216552506059645,1.034,1.056,0.9941215333333333,0.0015044912141097752,0.9926885999999999,0.9956886
e5-small,cell_C64,500,noise_0.01,residual,residual_norm_rank_assignment,3,0.28733333333333333,0.016041612554021274,0.272,0.304,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,10000,clean,full_server,combined_prefix_norm_nn,3,0.9993333333333334,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996666666666667,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0006666666666666,0.0005773502691895622,1.0,1.001,1.0,7.850462293418876e-17,0.9999999999999999,1.0
e5-small,microkey_perdoc,10000,clean,full_server,public_prefix_nn,3,0.9993333333333334,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996666666666667,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0006666666666666,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,10000,clean,residual,cell_label_chance_control,3,0.00010000000000000003,0.0,0.00010000000000000003,0.00010000000000000003,0.0005000000000000002,0.0,0.0005000000000000002,0.0005000000000000002,0.0010000000000000005,0.0,0.0010000000000000005,0.0010000000000000005,0.0009787606036044379,0.0,0.0009787606036044379,0.0009787606036044379,5000.5,0.0,5000.5,5000.5,5000.5,0.0,5000.5,5000.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,10000,clean,residual,raw_cross_key_cosine_control,3,0.0003333333333333333,0.0005773502691896258,0.0,0.001,0.0013333333333333333,0.0005773502691896258,0.001,0.002,0.0030000000000000005,5.311484201212962e-19,0.003,0.003,0.001556506796756716,0.00034627918853246195,0.001185646376837282,0.0018713827023327265,5079.5,92.11813068012181,4976.0,5152.5,5042.099666666666,18.08793151063266,5026.349,5061.854,0.4967184,0.0020799515306852614,0.4943271,0.49810760000000004
e5-small,microkey_perdoc,10000,clean,residual,residual_norm_nn,3,0.078,0.015874507866387545,0.06,0.09,0.31466666666666665,0.010598742063723106,0.305,0.326,0.5153333333333333,0.019655363983740775,0.503,0.538,0.21179645358240487,0.014129093045637493,0.19602107319417938,0.22328751726498294,10.0,0.0,10.0,10.0,12.269,0.5006086295700465,11.797,12.794,0.9989543333333333,0.000471201295449502,0.9984587,0.9993965499999999
e5-small,microkey_perdoc,10000,clean,residual,residual_norm_rank_assignment,3,0.9943333333333334,0.001527525231651948,0.993,0.996,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,10000,fp16,full_server,combined_prefix_norm_nn,3,0.9993333333333334,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996666666666667,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0006666666666666,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,10000,fp16,full_server,public_prefix_nn,3,0.9993333333333334,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996666666666667,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0006666666666666,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,10000,fp16,residual,cell_label_chance_control,3,0.00010000000000000003,0.0,0.00010000000000000003,0.00010000000000000003,0.0005000000000000002,0.0,0.0005000000000000002,0.0005000000000000002,0.0010000000000000005,0.0,0.0010000000000000005,0.0010000000000000005,0.0009787606036044379,0.0,0.0009787606036044379,0.0009787606036044379,5000.5,0.0,5000.5,5000.5,5000.5,0.0,5000.5,5000.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,10000,fp16,residual,residual_norm_nn,3,0.075,0.015716233645501707,0.057,0.086,0.2916666666666667,0.01497776129244063,0.275,0.304,0.49266666666666664,0.01817507450695413,0.478,0.513,0.20135944488554622,0.015748873833784226,0.1832346814424044,0.21170508014015965,10.666666666666666,0.5773502691896257,10.0,11.0,13.415333333333331,0.649392280007495,13.026,14.165,0.9988299166666667,0.00019208439768327804,0.9986301,0.9990132
e5-small,microkey_perdoc,10000,fp16,residual,residual_norm_rank_assignment,3,0.37399999999999994,0.024269322199023217,0.346,0.389,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,10000,int8,full_server,combined_prefix_norm_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,10000,int8,full_server,public_prefix_nn,3,0.9993333333333334,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9996666666666667,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0006666666666666,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,10000,int8,residual,cell_label_chance_control,3,0.00010000000000000003,0.0,0.00010000000000000003,0.00010000000000000003,0.0005000000000000002,0.0,0.0005000000000000002,0.0005000000000000002,0.0010000000000000005,0.0,0.0010000000000000005,0.0010000000000000005,0.0009787606036044379,0.0,0.0009787606036044379,0.0009787606036044379,5000.5,0.0,5000.5,5000.5,5000.5,0.0,5000.5,5000.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,10000,int8,residual,residual_norm_nn,3,0.023000000000000003,0.0043588989435406735,0.02,0.028,0.08433333333333333,0.013051181300301267,0.072,0.098,0.14100000000000001,0.012999999999999996,0.126,0.149,0.07074785802393259,0.006955414128291306,0.06434913461031025,0.07815079436467204,53.0,2.6457513110645907,50.0,55.0,70.83166666666666,0.8455674623194387,69.98,71.671,0.9929837333333333,0.00043238187211456814,0.9927058999999999,0.9934818999999999
e5-small,microkey_perdoc,10000,int8,residual,residual_norm_rank_assignment,3,0.02,0.004358898943540674,0.017,0.025,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,10000,noise_0.01,full_server,combined_prefix_norm_nn,3,0.9996666666666667,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9998333333333335,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0003333333333333,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,10000,noise_0.01,full_server,public_prefix_nn,3,0.9996666666666667,0.0005773502691896263,0.999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9998333333333335,0.0002886751345947811,0.9995,1.0,1.0,0.0,1.0,1.0,1.0003333333333333,0.0005773502691895622,1.0,1.001,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,10000,noise_0.01,residual,cell_label_chance_control,3,0.00010000000000000003,0.0,0.00010000000000000003,0.00010000000000000003,0.0005000000000000002,0.0,0.0005000000000000002,0.0005000000000000002,0.0010000000000000005,0.0,0.0010000000000000005,0.0010000000000000005,0.0009787606036044379,0.0,0.0009787606036044379,0.0009787606036044379,5000.5,0.0,5000.5,5000.5,5000.5,0.0,5000.5,5000.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,10000,noise_0.01,residual,residual_norm_nn,3,0.02466666666666667,0.007234178138070236,0.02,0.033,0.10733333333333334,0.011590225767142475,0.094,0.115,0.17866666666666667,0.01903505538035898,0.159,0.197,0.08314778312402507,0.006917423830525682,0.07577990234924897,0.0895031467496212,40.0,2.6457513110645907,37.0,42.0,55.010333333333335,1.1107354920652046,53.877,56.097,0.9948407833333333,0.0007478707614510051,0.994286,0.9956913
e5-small,microkey_perdoc,10000,noise_0.01,residual,residual_norm_rank_assignment,3,0.023333333333333334,0.002886751345948129,0.02,0.025,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,2000,clean,full_server,combined_prefix_norm_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,2000,clean,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,2000,clean,residual,cell_label_chance_control,3,0.0005000000000000002,0.0,0.0005000000000000002,0.0005000000000000002,0.0025,0.0,0.0025,0.0025,0.005,0.0,0.005,0.005,0.00408918405180514,0.0,0.00408918405180514,0.00408918405180514,1000.5,0.0,1000.5,1000.5,1000.5,0.0,1000.5,1000.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,2000,clean,residual,raw_cross_key_cosine_control,3,0.0,0.0,0.0,0.0,0.0023333333333333335,0.0005773502691896258,0.002,0.003,0.004666666666666667,0.0011547005383792516,0.004,0.006,0.0033430801856780446,0.0003596869104027662,0.0030539361516057277,0.0037458603923313754,1038.5,47.96092159247985,986.5,1081.0,1017.0196666666667,29.711551984595747,983.781,1040.999,0.49397396666666665,0.010907523517890412,0.4849213,0.5060838999999999
e5-small,microkey_perdoc,2000,clean,residual,residual_norm_nn,3,0.2826666666666666,0.0032145502536642897,0.279,0.285,0.847,0.002645751311064593,0.844,0.849,0.991,0.002645751311064593,0.989,0.994,0.504871096033596,0.002434772573938218,0.5021694666444666,0.5068957181707182,2.6666666666666665,0.5773502691896258,2.0,3.0,3.199,0.04936598018878988,3.17,3.256,0.9989831833333334,0.00013924889885859874,0.9988585,0.99913345
e5-small,microkey_perdoc,2000,clean,residual,residual_norm_rank_assignment,3,0.9996666666666667,0.0005773502691896263,0.999,1.0,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,2000,fp16,full_server,combined_prefix_norm_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,2000,fp16,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,2000,fp16,residual,cell_label_chance_control,3,0.0005000000000000002,0.0,0.0005000000000000002,0.0005000000000000002,0.0025,0.0,0.0025,0.0025,0.005,0.0,0.005,0.005,0.00408918405180514,0.0,0.00408918405180514,0.00408918405180514,1000.5,0.0,1000.5,1000.5,1000.5,0.0,1000.5,1000.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,2000,fp16,residual,residual_norm_nn,3,0.26166666666666666,0.0035118845842842497,0.258,0.265,0.8186666666666667,0.009451631252505163,0.808,0.826,0.9819999999999999,0.0010000000000000009,0.981,0.983,0.48480424945424944,0.004511565904549002,0.48174988622488624,0.4899862054612054,3.0,0.0,3.0,3.0,3.419333333333333,0.03690979996333392,3.378,3.449,0.9988514500000001,5.9480522021944206e-05,0.99878565,0.9989014
e5-small,microkey_perdoc,2000,fp16,residual,residual_norm_rank_assignment,3,0.791,0.016643316977093252,0.772,0.803,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,2000,int8,full_server,combined_prefix_norm_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,2000,int8,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,2000,int8,residual,cell_label_chance_control,3,0.0005000000000000002,0.0,0.0005000000000000002,0.0005000000000000002,0.0025,0.0,0.0025,0.0025,0.005,0.0,0.005,0.005,0.00408918405180514,0.0,0.00408918405180514,0.00408918405180514,1000.5,0.0,1000.5,1000.5,1000.5,0.0,1000.5,1000.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,2000,int8,residual,residual_norm_nn,3,0.08133333333333333,0.004163331998932261,0.078,0.086,0.3176666666666667,0.011239810200058252,0.308,0.33,0.5266666666666667,0.019857828011475325,0.511,0.549,0.21417925937153734,0.0032608640968851215,0.21074571811419557,0.21723443594907177,9.666666666666666,0.5773502691896257,9.0,10.0,13.481333333333334,0.633610553363289,12.82,14.083,0.9942430666666667,0.000794186946400717,0.99336975,0.99492205
e5-small,microkey_perdoc,2000,int8,residual,residual_norm_rank_assignment,3,0.082,0.008660254037844387,0.077,0.092,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,2000,noise_0.01,full_server,combined_prefix_norm_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,2000,noise_0.01,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,2000,noise_0.01,residual,cell_label_chance_control,3,0.0005000000000000002,0.0,0.0005000000000000002,0.0005000000000000002,0.0025,0.0,0.0025,0.0025,0.005,0.0,0.005,0.005,0.00408918405180514,0.0,0.00408918405180514,0.00408918405180514,1000.5,0.0,1000.5,1000.5,1000.5,0.0,1000.5,1000.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,2000,noise_0.01,residual,residual_norm_nn,3,0.09066666666666667,0.013576941236277538,0.075,0.099,0.34366666666666673,0.011503622617824913,0.332,0.355,0.5693333333333332,0.0030550504633038962,0.566,0.572,0.22730948452800082,0.008958832113216006,0.21708522051585372,0.23378506506270522,9.0,0.0,9.0,9.0,11.816333333333333,0.17521510589367986,11.616,11.941,0.9949430666666667,0.0004156066118738817,0.99446425,0.9952103999999999
e5-small,microkey_perdoc,2000,noise_0.01,residual,residual_norm_rank_assignment,3,0.09700000000000002,0.009848857801796106,0.089,0.108,,,,,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,500,clean,full_server,combined_prefix_norm_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,500,clean,full_server,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
e5-small,microkey_perdoc,500,clean,residual,cell_label_chance_control,3,0.002000000000000001,0.0,0.002000000000000001,0.002000000000000001,0.01,0.0,0.01,0.01,0.02,0.0,0.02,0.02,0.013585646859981046,0.0,0.013585646859981046,0.013585646859981046,250.5,0.0,250.5,250.5,250.5,0.0,250.5,250.5,0.5,0.0,0.5,0.5
e5-small,microkey_perdoc,500,clean,residual,known_anchor_ip_0.01,3,0.00202020202020202,0.00202020202020202,0.0,0.00404040404040404,0.008754208754208756,0.0023327283603621247,0.006060606060606061,0.010101010101010102,0.01616161616161616,0.006060606060606061,0.010101010101010102,0.022222222222222223,0.013310225692068472,0.0017902049420297798,0.012084094441150623,0.015364570385268901,238.66666666666666,10.066445913694333,228.0,248.0,243.66734006734006,6.4016502353275415,238.6828282828283,250.8868686868687,0.5096894874672652,0.008500522733573832,0.49991633506785016,0.5153653708805224
e5-small,microkey_perdoc,500,clean,residual,known_anchor_ip_0.1,3,0.0014814814814814814,0.0012830005981991684,0.0,0.0022222222222222222,0.009629629629629629,0.0055924699520524075,0.0044444444444444444,0.015555555555555555,0.024444444444444446,0.01018350154434631,0.015555555555555555,0.035555555555555556,0.01426830252782535,0.0027891248641937535,0.011612123624144622,0.017173653128554796,221.16666666666666,7.421814692737439,213.0,227.5,223.32296296296295,1.9653546575723124,221.44666666666666,225.36666666666667,0.5568977777777778,0.0041667206800339845,0.5520987654320988,0.5595950617283951
