cells,m,method,n_seeds,n_targets_per_seed,mean_anchors_in_target_cell,cosine_mean,cosine_ci_low,cosine_ci_high,r1_mean,r1_ci_low,r1_ci_high,r10_mean,r10_ci_low,r10_ci_high,coverage_any_mean,coverage_any_ci_low,coverage_any_ci_high,coverage_full_rank_mean,coverage_full_rank_ci_low,coverage_full_rank_ci_high
64,32768,no_attack,3,256,551.9322916666666,-0.0013159304403564873,-0.005700820204173368,0.0028157153884306486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9856770833333334,0.9765625,0.9934895833333334
64,32768,ols_pinv,3,256,551.9322916666666,0.999209881953906,0.998689825163542,0.9996989135474648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856770833333334,0.9752604166666666,0.9934895833333334
64,32768,oracle_true_residual,3,256,551.9322916666666,1.0000000079849027,1.0000000037621348,1.00000001293759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856770833333334,0.9778645833333334,0.9934895833333334
64,32768,polar_ols,3,256,551.9322916666666,0.9984548041760778,0.9972532572902995,0.9993157216921068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856770833333334,0.97587890625,0.9934895833333334
64,32768,procrustes_partial,3,256,551.9322916666666,0.9985293398730738,0.9974626648111362,0.9994552679236925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856770833333334,0.9765625,0.9921875
64,32768,ridge_alpha0,3,256,551.9322916666666,0.999209881953906,0.9985460001187986,0.9996831110518958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856770833333334,0.9765625,0.9941731770833333
64,32768,ridge_cv,3,256,551.9322916666666,0.9992098818802401,0.9984759362816248,0.9996691907124643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856770833333334,0.9771809895833333,0.9934895833333334
64,65536,no_attack,3,256,1105.7747395833333,-0.0013159304403564873,-0.005636468405825432,0.0036723165566399673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
64,65536,ols_pinv,3,256,1105.7747395833333,1.0000000059262482,1.0000000015013562,1.0000000104280888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,65536,oracle_true_residual,3,256,1105.7747395833333,1.0000000079849027,1.0000000025989355,1.0000000137374767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,65536,polar_ols,3,256,1105.7747395833333,1.000000004161304,1.0000000001504765,1.000000008683936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,65536,procrustes_partial,3,256,1105.7747395833333,1.0000000085040084,1.0000000038320098,1.0000000133175468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,65536,ridge_alpha0,3,256,1105.7747395833333,1.0000000059262482,1.000000001201048,1.0000000108461335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,65536,ridge_cv,3,256,1105.7747395833333,1.0000000059262482,1.0000000007341696,1.000000010392225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,90000,no_attack,3,256,1518.62890625,-0.0013159304403564873,-0.00589126923698273,0.0033063561068901134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
64,90000,ols_pinv,3,256,1518.62890625,1.0000000056504998,1.0000000016569064,1.0000000101393398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,90000,oracle_true_residual,3,256,1518.62890625,1.0000000079849027,1.0000000025537417,1.000000013255223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,90000,polar_ols,3,256,1518.62890625,1.0000000053825557,1.0000000011802235,1.0000000101181141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,90000,procrustes_partial,3,256,1518.62890625,1.0000000048054956,1.0000000003119218,1.0000000088111163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,90000,ridge_alpha0,3,256,1518.62890625,1.0000000056504998,1.0000000011178556,1.0000000098909558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,90000,ridge_cv,3,256,1518.62890625,1.0000000056504998,1.0000000011024666,1.0000000099664053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256,32,no_attack,3,256,0.125,0.003669110179365305,-0.00042193212259330587,0.007689755080326819,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,0.11979166666666667,0.09505208333333333,0.14453125,0.0,0.0,0.0
256,32,ols_pinv,3,256,0.125,0.011905662511046586,0.007172673132168085,0.016529512788370792,0.0026041666666666665,0.0,0.0078125,0.0078125,0.0013020833333333333,0.016927083333333332,0.11979166666666667,0.09635416666666667,0.14453125,0.0,0.0,0.0
256,32,oracle_true_residual,3,256,0.125,1.0000000079849027,1.0000000024358735,1.0000000129395012,1.0,1.0,1.0,1.0,1.0,1.0,0.11979166666666667,0.09436848958333334,0.14453125,0.0,0.0,0.0
256,32,polar_ols,3,256,0.125,0.004267104770870893,0.0006719572719947963,0.008360976316663193,0.0,0.0,0.0,0.005208333333333333,0.0,0.01171875,0.11979166666666667,0.09895833333333333,0.140625,0.0,0.0,0.0
256,32,procrustes_partial,3,256,0.125,0.004389095610910791,0.0002591843043226163,0.008494765311592276,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,0.11979166666666667,0.09567057291666667,0.14130859375,0.0,0.0,0.0
256,32,ridge_alpha0,3,256,0.125,0.011905662511046586,0.0072499931309914275,0.01584830128897148,0.0026041666666666665,0.0,0.0078125,0.0078125,0.0013020833333333333,0.015625,0.11979166666666667,0.09505208333333333,0.14720052083333326,0.0,0.0,0.0
256,32,ridge_cv,3,256,0.125,0.011905662511046586,0.007242166428962078,0.0161584067569241,0.0026041666666666665,0.0,0.0078125,0.0078125,0.0013020833333333333,0.015625,0.11979166666666667,0.09505208333333333,0.14192708333333334,0.0,0.0,0.0
256,64,no_attack,3,256,0.2565104166666667,0.003669110179365305,-0.0004522023644286971,0.008252191615889507,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,0.23307291666666666,0.20113932291666667,0.26630859374999993,0.0,0.0,0.0
256,64,ols_pinv,3,256,0.2565104166666667,0.019002791766255155,0.01402899569500331,0.023869920424439015,0.00390625,0.0,0.010416666666666666,0.010416666666666666,0.00390625,0.01953125,0.23307291666666666,0.19921875,0.2676106770833333,0.0,0.0,0.0
256,64,oracle_true_residual,3,256,0.2565104166666667,1.0000000079849027,1.0000000028110685,1.0000000128211601,1.0,1.0,1.0,1.0,1.0,1.0,0.23307291666666666,0.20113932291666667,0.2682291666666667,0.0,0.0,0.0
256,64,polar_ols,3,256,0.2565104166666667,0.004210101819757635,-0.00038205982366797727,0.008629019199343061,0.0,0.0,0.0,0.006510416666666667,0.0013020833333333333,0.015625,0.23307291666666666,0.20374348958333333,0.2676106770833333,0.0,0.0,0.0
256,64,procrustes_partial,3,256,0.2565104166666667,0.005144010067691961,0.0010599215580317416,0.009467817727759656,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,0.23307291666666666,0.20052083333333334,0.265625,0.0,0.0,0.0
256,64,ridge_alpha0,3,256,0.2565104166666667,0.019002791766255155,0.014292157613155939,0.023456669429365466,0.00390625,0.0,0.010416666666666666,0.010416666666666666,0.0032226562500000016,0.018229166666666668,0.23307291666666666,0.20052083333333334,0.265625,0.0,0.0,0.0
256,64,ridge_cv,3,256,0.2565104166666667,0.019002791766255155,0.014191353183236312,0.023223736336273677,0.00390625,0.0,0.011100260416666636,0.010416666666666666,0.00390625,0.018229166666666668,0.23307291666666666,0.20244140624999998,0.26953125,0.0,0.0,0.0
256,128,no_attack,3,256,0.53515625,0.003669110179365305,-0.00023994356140815196,0.007791702690332524,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,0.3932291666666667,0.35478515625,0.4329752604166666,0.0,0.0,0.0
256,128,ols_pinv,3,256,0.53515625,0.03378988060646376,0.0288054137923343,0.03957671743295148,0.009114583333333334,0.0,0.01953125,0.020833333333333332,0.009114583333333334,0.033854166666666664,0.3932291666666667,0.35087890625,0.4368815104166666,0.0,0.0,0.0
256,128,oracle_true_residual,3,256,0.53515625,1.0000000079849027,1.0000000025903708,1.0000000125385893,1.0,1.0,1.0,1.0,1.0,1.0,0.3932291666666667,0.35348307291666664,0.4329752604166666,0.0,0.0,0.0
256,128,polar_ols,3,256,0.53515625,0.005363625524634542,0.0008827723175185516,0.009671133469196413,0.0,0.0,0.0,0.005208333333333333,0.0,0.01171875,0.3932291666666667,0.3541666666666667,0.4355794270833333,0.0,0.0,0.0
256,128,procrustes_partial,3,256,0.53515625,0.007316063095572439,0.002477382104887974,0.012796523175286073,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,0.3932291666666667,0.3541666666666667,0.4283854166666667,0.0,0.0,0.0
256,128,ridge_alpha0,3,256,0.53515625,0.03378988060646376,0.028737484806410335,0.03895886383812271,0.009114583333333334,0.0,0.01953125,0.020833333333333332,0.0078125,0.033854166666666664,0.3932291666666667,0.3528645833333333,0.4329752604166666,0.0,0.0,0.0
256,128,ridge_cv,3,256,0.53515625,0.03378988063221424,0.029084483145112208,0.038840540408470785,0.009114583333333334,0.0,0.01953125,0.020833333333333332,0.009114583333333334,0.035839843749999975,0.3932291666666667,0.3515625,0.43359375,0.0,0.0,0.0
256,256,no_attack,3,256,1.0481770833333333,0.003669110179365305,-0.0005525474440250405,0.007487922841033345,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,0.6276041666666666,0.5885416666666666,0.6653645833333334,0.0,0.0,0.0
256,256,ols_pinv,3,256,1.0481770833333333,0.059617484299129296,0.0544426370899226,0.06588854377852327,0.01171875,0.0026041666666666665,0.022135416666666668,0.0390625,0.016927083333333332,0.06901041666666667,0.6276041666666666,0.5911458333333334,0.66796875,0.0,0.0,0.0
256,256,oracle_true_residual,3,256,1.0481770833333333,1.0000000079849027,1.0000000030349694,1.0000000127857265,1.0,1.0,1.0,1.0,1.0,1.0,0.6276041666666666,0.58916015625,0.66865234375,0.0,0.0,0.0
256,256,polar_ols,3,256,1.0481770833333333,0.010857918303623192,0.006898817351247295,0.015434132070046899,0.0,0.0,0.0,0.005208333333333333,0.0013020833333333333,0.01171875,0.6276041666666666,0.5904622395833333,0.6699544270833333,0.0,0.0,0.0
256,256,procrustes_partial,3,256,1.0481770833333333,0.011581490972792154,0.004904803230179428,0.01667481662319903,0.0013020833333333333,0.0,0.005208333333333333,0.005208333333333333,0.0013020833333333333,0.01171875,0.6276041666666666,0.5872395833333334,0.6692708333333334,0.0,0.0,0.0
256,256,ridge_alpha0,3,256,1.0481770833333333,0.059617484299129296,0.05495446378907715,0.06537865665624694,0.01171875,0.0026041666666666665,0.02281901041666664,0.0390625,0.015625,0.06640625,0.6276041666666666,0.5885416666666666,0.6666666666666666,0.0,0.0,0.0
256,256,ridge_cv,3,256,1.0481770833333333,0.059617484461649856,0.05369249891834357,0.06620643568178314,0.01171875,0.00390625,0.022135416666666668,0.0390625,0.01494140625,0.0703125,0.6276041666666666,0.5885416666666666,0.6673502604166667,0.0,0.0,0.0
256,512,no_attack,3,256,2.1770833333333335,0.003669110179365305,-0.0005273661751381731,0.008119234516014791,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,0.8671875,0.82421875,0.9075520833333334,0.0,0.0,0.0
256,512,ols_pinv,3,256,2.1770833333333335,0.10348074221194813,0.09754257775868475,0.10962866480156942,0.03125,0.01953125,0.045572916666666664,0.109375,0.07483723958333334,0.15172526041666665,0.8671875,0.828125,0.9036458333333334,0.0,0.0,0.0
256,512,oracle_true_residual,3,256,2.1770833333333335,1.0000000079849027,1.0000000026040727,1.000000013323768,1.0,1.0,1.0,1.0,1.0,1.0,0.8671875,0.8287434895833333,0.90302734375,0.0,0.0,0.0
256,512,polar_ols,3,256,2.1770833333333335,0.0162937947640432,0.010702319548688236,0.02194679947398627,0.0013020833333333333,0.0,0.005208333333333333,0.0078125,0.0026041666666666665,0.014322916666666666,0.8671875,0.8287434895833333,0.9075520833333334,0.0,0.0,0.0
256,512,procrustes_partial,3,256,2.1770833333333335,0.018980837594799103,0.013989707356191441,0.02368027955395298,0.00390625,0.0,0.010416666666666666,0.01171875,0.00390625,0.020214843749999968,0.8671875,0.82744140625,0.90625,0.0,0.0,0.0
256,512,ridge_alpha0,3,256,2.1770833333333335,0.10348074221194813,0.09653328627660011,0.1098556377282077,0.03125,0.018229166666666668,0.045572916666666664,0.109375,0.07161458333333333,0.14521484375,0.8671875,0.83203125,0.90625,0.0,0.0,0.0
256,512,ridge_cv,3,256,2.1770833333333335,0.10348074261140279,0.09681767352395307,0.10998773662979722,0.03125,0.018229166666666668,0.045572916666666664,0.109375,0.07682291666666667,0.14713541666666666,0.8671875,0.82998046875,0.9050130208333332,0.0,0.0,0.0
256,1024,no_attack,3,256,4.377604166666667,0.003669110179365305,-0.0004292824587159068,0.007987752857003703,0.0,0.0,0.0,0.00390625,0.0,0.008496093749999972,0.9765625,0.96416015625,0.9869791666666666,0.0,0.0,0.0
256,1024,ols_pinv,3,256,4.377604166666667,0.1603692535254925,0.15340954825446204,0.1670287192848181,0.09375,0.06442057291666667,0.1171875,0.2747395833333333,0.23889973958333333,0.3125,0.9765625,0.96484375,0.9869791666666666,0.0,0.0,0.0
256,1024,oracle_true_residual,3,256,4.377604166666667,1.0000000079849027,1.0000000026890006,1.0000000132748363,1.0,1.0,1.0,1.0,1.0,1.0,0.9765625,0.96484375,0.9869791666666666,0.0,0.0,0.0
256,1024,polar_ols,3,256,4.377604166666667,0.03137766143067188,0.02630872431274549,0.03733325738514962,0.006510416666666667,0.0,0.016927083333333332,0.016927083333333332,0.0078125,0.028027343749999968,0.9765625,0.9635416666666666,0.98828125,0.0,0.0,0.0
256,1024,procrustes_partial,3,256,4.377604166666667,0.036659120004756345,0.031542910271607126,0.04170838222553686,0.005208333333333333,0.0013020833333333333,0.012402343749999972,0.018229166666666668,0.006510416666666667,0.032552083333333336,0.9765625,0.9661458333333334,0.9869791666666666,0.0,0.0,0.0
256,1024,ridge_alpha0,3,256,4.377604166666667,0.1603692535254925,0.15367023989706793,0.1665079733866592,0.09375,0.06832682291666667,0.11588541666666667,0.2747395833333333,0.23828125,0.3079752604166666,0.9765625,0.9635416666666666,0.9856770833333334,0.0,0.0,0.0
256,1024,ridge_cv,3,256,4.377604166666667,0.16036925296690005,0.15429653350743,0.16713996971593426,0.09375,0.0703125,0.11979166666666667,0.2747395833333333,0.23629557291666667,0.3111979166666667,0.9765625,0.96416015625,0.9869791666666666,0.0,0.0,0.0
256,2048,no_attack,3,256,8.618489583333334,0.003669110179365305,-7.394341409439698e-05,0.007333639155628259,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,1.0,1.0,1.0,0.0,0.0,0.0
256,2048,ols_pinv,3,256,8.618489583333334,0.23116005358203728,0.2239098495261711,0.23726004037798906,0.296875,0.26171875,0.3333333333333333,0.5924479166666666,0.5559895833333334,0.6308919270833333,1.0,1.0,1.0,0.0,0.0,0.0
256,2048,oracle_true_residual,3,256,8.618489583333334,1.0000000079849027,1.0000000024352929,1.000000013343009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,2048,polar_ols,3,256,8.618489583333334,0.059286426138234476,0.05244304248378857,0.06639755268709398,0.014322916666666666,0.005208333333333333,0.026041666666666668,0.045572916666666664,0.03125,0.061197916666666664,1.0,1.0,1.0,0.0,0.0,0.0
256,2048,procrustes_partial,3,256,8.618489583333334,0.06695521612716658,0.061836536376039246,0.07193570144889104,0.018229166666666668,0.008430989583333336,0.028645833333333332,0.044270833333333336,0.030566406250000004,0.05859375,1.0,1.0,1.0,0.0,0.0,0.0
256,2048,ridge_alpha0,3,256,8.618489583333334,0.23116005358203728,0.22411492300630428,0.23779865692591665,0.296875,0.25973307291666664,0.33203125,0.5924479166666666,0.5513997395833333,0.6328125,1.0,1.0,1.0,0.0,0.0,0.0
256,2048,ridge_cv,3,256,8.618489583333334,0.23116005279516205,0.22466179577808898,0.23745770117052736,0.296875,0.26363932291666664,0.3314127604166666,0.5924479166666666,0.5553059895833333,0.6302083333333334,1.0,1.0,1.0,0.0,0.0,0.0
256,4096,no_attack,3,256,16.930989583333332,0.003669110179365305,-0.00044118168067882615,0.007719280749967315,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,1.0,1.0,1.0,0.0,0.0,0.0
256,4096,ols_pinv,3,256,16.930989583333332,0.32405410606220014,0.31685088006095696,0.33206617042979714,0.6875,0.6510416666666666,0.7220377604166667,0.90234375,0.8723958333333334,0.9290690104166667,1.0,1.0,1.0,0.0,0.0,0.0
256,4096,oracle_true_residual,3,256,16.930989583333332,1.0000000079849027,1.000000002871887,1.0000000126677715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,4096,polar_ols,3,256,16.930989583333332,0.11521211329903087,0.10884418726759669,0.12209024403012057,0.08984375,0.0703125,0.11067708333333333,0.20052083333333334,0.171875,0.23046875,1.0,1.0,1.0,0.0,0.0,0.0
256,4096,procrustes_partial,3,256,16.930989583333332,0.11349661676894642,0.10248252345637598,0.12468275134145058,0.09375,0.07421875,0.1171875,0.19140625,0.16276041666666666,0.22005208333333334,1.0,1.0,1.0,0.0,0.0,0.0
256,4096,ridge_alpha0,3,256,16.930989583333332,0.32405410606220014,0.31681765918620286,0.3316471884639926,0.6875,0.6575520833333334,0.71875,0.90234375,0.8717122395833333,0.9283854166666666,1.0,1.0,1.0,0.0,0.0,0.0
256,4096,ridge_cv,3,256,16.930989583333332,0.32405410723771993,0.3169451517424949,0.3320089965811588,0.6875,0.6549479166666666,0.7200520833333334,0.90234375,0.8730143229166667,0.9277669270833333,1.0,1.0,1.0,0.0,0.0,0.0
256,8192,no_attack,3,256,33.670572916666664,0.003669110179365305,-0.0006712344140164441,0.008143651463792242,0.0,0.0,0.0,0.00390625,0.0,0.0078125,1.0,1.0,1.0,0.0,0.0,0.0
256,8192,ols_pinv,3,256,33.670572916666664,0.44252709948394103,0.43509745897636226,0.44980853644613156,0.9609375,0.9440104166666666,0.9759440104166667,0.9973958333333334,0.9921875,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,8192,oracle_true_residual,3,256,33.670572916666664,1.0000000079849027,1.0000000027332665,1.0000000134962015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,8192,polar_ols,3,256,33.670572916666664,0.20608141020742565,0.19768283809056159,0.2162971793925633,0.3802083333333333,0.33717447916666665,0.4244791666666667,0.5651041666666666,0.51884765625,0.6146484374999999,1.0,1.0,1.0,0.0,0.0,0.0
256,8192,procrustes_partial,3,256,33.670572916666664,0.20634671489098835,0.1965043363595666,0.21771780309481178,0.3723958333333333,0.32421875,0.4231770833333333,0.5638020833333334,0.5208333333333334,0.6048502604166667,1.0,1.0,1.0,0.0,0.0,0.0
256,8192,ridge_alpha0,3,256,33.670572916666664,0.44252709948394103,0.4344626242037143,0.4496664151901219,0.9609375,0.9440104166666666,0.9765625,0.9973958333333334,0.9908854166666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,8192,ridge_cv,3,256,33.670572916666664,0.44252709899375847,0.43454672150327533,0.44985692017819173,0.9609375,0.9453125,0.9752604166666666,0.9973958333333334,0.9902018229166667,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,16384,no_attack,3,256,67.1328125,0.003669110179365305,-0.000614981407362903,0.007316677644789987,0.0,0.0,0.0,0.00390625,0.0,0.0078125,1.0,1.0,1.0,0.0,0.0,0.0
256,16384,ols_pinv,3,256,67.1328125,0.5882909279464451,0.5794010641913426,0.5962457913750607,0.9986979166666666,0.9941080729166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,16384,oracle_true_residual,3,256,67.1328125,1.0000000079849027,1.0000000027326026,1.0000000136006624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,16384,polar_ols,3,256,67.1328125,0.3531232577938031,0.3429176397554629,0.3632752521024464,0.8567708333333334,0.8216145833333334,0.8919270833333334,0.93359375,0.90947265625,0.9583333333333334,1.0,1.0,1.0,0.0,0.0,0.0
256,16384,procrustes_partial,3,256,67.1328125,0.3547968597511457,0.3454861105334733,0.3665876183153534,0.8424479166666666,0.8020182291666667,0.8815104166666666,0.9192708333333334,0.88994140625,0.94599609375,1.0,1.0,1.0,0.0,0.0,0.0
256,16384,ridge_alpha0,3,256,67.1328125,0.5882909279464451,0.5810293605002974,0.5967461538785295,0.9986979166666666,0.9947916666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,16384,ridge_cv,3,256,67.1328125,0.58829092841846,0.5799955885375597,0.5958994355297168,0.9986979166666666,0.9947916666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,32768,no_attack,3,256,134.28385416666666,0.003669110179365305,-0.0005848440332061729,0.007640944501733229,0.0,0.0,0.0,0.00390625,0.0,0.0078125,1.0,1.0,1.0,0.0,0.0,0.0
256,32768,ols_pinv,3,256,134.28385416666666,0.7720597694971776,0.7665713075178375,0.7779841643368236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,32768,oracle_true_residual,3,256,134.28385416666666,1.0000000079849027,1.0000000028780744,1.0000000135462055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,32768,polar_ols,3,256,134.28385416666666,0.6026667637598515,0.592612865750852,0.6121152661141813,0.9921875,0.984375,0.9986979166666666,0.9947916666666666,0.98828125,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,32768,procrustes_partial,3,256,134.28385416666666,0.6048236131855464,0.5956309107196387,0.6140482847841009,0.99609375,0.98828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,32768,ridge_alpha0,3,256,134.28385416666666,0.7720597694971776,0.7657310626383068,0.7782756237786697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,32768,ridge_cv,3,256,134.28385416666666,0.7720597667494024,0.7654689730618031,0.7784879346157101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
256,65536,no_attack,3,256,268.8828125,0.003669110179365305,-0.0003245832641282575,0.007950998786030021,0.0,0.0,0.0,0.00390625,0.0,0.009114583333333334,1.0,1.0,1.0,0.3515625,0.3190104166666667,0.3841145833333333
256,65536,ols_pinv,3,256,268.8828125,0.9542366853784018,0.9500077284067755,0.958327317645916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3515625,0.3190104166666667,0.3854166666666667
256,65536,oracle_true_residual,3,256,268.8828125,1.0000000079849027,1.0000000025733342,1.0000000130517954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3515625,0.3216145833333333,0.3815104166666667
256,65536,polar_ols,3,256,268.8828125,0.9133052982204498,0.9059386378859251,0.9213526360396481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3515625,0.31640625,0.38671875
256,65536,procrustes_partial,3,256,268.8828125,0.9148047461385569,0.9075727690716152,0.9224961409546859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3515625,0.3177083333333333,0.3861002604166666
256,65536,ridge_alpha0,3,256,268.8828125,0.9542366853784018,0.9500420441813925,0.9584514582768418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3515625,0.31962890625,0.3861002604166666
256,65536,ridge_cv,3,256,268.8828125,0.9542350333063666,0.9495418649516837,0.9587029696235384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3515625,0.31962890625,0.3821940104166666
256,90000,no_attack,3,256,369.3125,0.003669110179365305,-0.0005434574858154659,0.007293850599837661,0.0,0.0,0.0,0.00390625,0.0,0.0078125,1.0,1.0,1.0,0.8046875,0.7760416666666666,0.8307291666666666
256,90000,ols_pinv,3,256,369.3125,0.9896609856204353,0.9874459863464055,0.9916643866460279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8046875,0.77734375,0.8307291666666666
256,90000,oracle_true_residual,3,256,369.3125,1.0000000079849027,1.0000000031112481,1.0000000128760484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8046875,0.7786458333333334,0.83271484375
256,90000,polar_ols,3,256,369.3125,0.9807066870431701,0.9765728748209849,0.9843451778523963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8046875,0.77734375,0.83271484375
256,90000,procrustes_partial,3,256,369.3125,0.9802155795822896,0.975930722747803,0.98409294515604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8046875,0.7734375,0.8307291666666666
256,90000,ridge_alpha0,3,256,369.3125,0.9896609856204353,0.9869330058182104,0.9915834830215923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8046875,0.7799479166666666,0.8314127604166667
256,90000,ridge_cv,3,256,369.3125,0.9896608335981885,0.9874447147832363,0.9917374782298575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8046875,0.77734375,0.8320963541666666
