cells,seed,m,cell,n_targets,n_anchors,rank,ridge_selected_relative_alpha,ridge_selected_absolute_alpha,ridge_cv_losses_json
256,31,2048,135,1,9,9,1e-06,1.0866434484337933e-07,"{""0.0"": 0.0003494916320219532, ""1e-08"": 0.0003494916341443108, ""1e-06"": 0.000349491630923713, ""0.0001"": 0.000349491634643301, ""0.01"": 0.00034949314820635364, ""1.0"": 0.0003533050707107521, ""100.0"": 0.00036479595603778513}"
256,31,2048,136,1,4,4,0.0001,1.1083790985925461e-05,"{""0.0"": 0.0003788200818075237, ""1e-08"": 0.0003788200823421275, ""1e-06"": 0.00037882008180793454, ""0.0001"": 0.0003788200801524691, ""0.01"": 0.0003788209177812246, ""1.0"": 0.00038090368741395717, ""100.0"": 0.00038684305066025447}"
256,31,2048,137,1,7,7,0.0,0.0,"{""0.0"": 0.0003741543011720508, ""1e-08"": 0.0003741543019253391, ""1e-06"": 0.00037415430649729274, ""0.0001"": 0.00037415430754470934, ""0.01"": 0.0003741564864102396, ""1.0"": 0.0003795066816262584, ""100.0"": 0.0003952674935324235}"
256,31,2048,139,1,10,10,1e-08,1.1126504987588337e-09,"{""0.0"": 0.00032369738258313766, ""1e-08"": 0.00032369738072707515, ""1e-06"": 0.00032369738208121564, ""0.0001"": 0.00032369738321464173, ""0.01"": 0.0003236987178942893, ""1.0"": 0.0003265697268037372, ""100.0"": 0.0003337185537599048}"
256,31,2048,141,1,5,5,0.0,0.0,"{""0.0"": 0.000310524063690065, ""1e-08"": 0.00031052406471633733, ""1e-06"": 0.0003105240643062043, ""0.0001"": 0.00031052406511724456, ""0.01"": 0.0003105244824224871, ""1.0"": 0.00031157276116495315, ""100.0"": 0.00031473588979179646}"
256,31,2048,142,1,5,5,1e-08,1.0307822295871585e-09,"{""0.0"": 0.0003118903006506017, ""1e-08"": 0.0003118903005127143, ""1e-06"": 0.00031189030140135434, ""0.0001"": 0.00031189030392031556, ""0.01"": 0.0003118909834145976, ""1.0"": 0.0003132689621281424, ""100.0"": 0.00031678523152991924}"
256,31,2048,144,3,9,9,1e-06,1.1113972472555936e-07,"{""0.0"": 0.00033400142939659847, ""1e-08"": 0.00033400143003930484, ""1e-06"": 0.00033400142729520617, ""0.0001"": 0.0003340014282846658, ""0.01"": 0.0003340043448446749, ""1.0"": 0.00034147027887814337, ""100.0"": 0.0003667374419530304}"
256,31,2048,146,2,6,6,1e-06,1.0107564135083306e-07,"{""0.0"": 0.0003527826274087509, ""1e-08"": 0.00035278262773504715, ""1e-06"": 0.0003527826252082858, ""0.0001"": 0.00035278262774554115, ""0.01"": 0.0003527836934500812, ""1.0"": 0.0003552908346798162, ""100.0"": 0.0003620648699514935}"
256,31,2048,148,1,8,8,0.0001,1.067650128168335e-05,"{""0.0"": 0.00035599171856026516, ""1e-08"": 0.0003559917192080904, ""1e-06"": 0.00035599171860737917, ""0.0001"": 0.00035599171630640563, ""0.01"": 0.00035599247393677444, ""1.0"": 0.0003576998235456892, ""100.0"": 0.00036233519681212186}"
256,31,2048,149,1,9,9,0.0001,1.1876067379771087e-05,"{""0.0"": 0.00037865987488591376, ""1e-08"": 0.00037865987532187975, ""1e-06"": 0.0003786598722917258, ""0.0001"": 0.0003786598715895553, ""0.01"": 0.00037866174754134526, ""1.0"": 0.0003829476589906374, ""100.0"": 0.00039471339939538063}"
256,31,2048,150,3,11,11,0.0,0.0,"{""0.0"": 0.0003866267627845797, ""1e-08"": 0.00038662676305456197, ""1e-06"": 0.0003866267728938044, ""0.0001"": 0.0003866267726188655, ""0.01"": 0.00038663010529083633, ""1.0"": 0.0003948574538721595, ""100.0"": 0.00042189917872636167}"
256,31,2048,151,1,7,7,0.0,0.0,"{""0.0"": 0.00036800107568185625, ""1e-08"": 0.000368001077980361, ""1e-06"": 0.0003680010764951172, ""0.0001"": 0.00036800107976725353, ""0.01"": 0.00036800161544693556, ""1.0"": 0.0003692585623567185, ""100.0"": 0.00037277046519230755}"
256,31,2048,152,1,9,9,0.0001,1.1918457566290262e-05,"{""0.0"": 0.00040230274219014387, ""1e-08"": 0.0004023027434039921, ""1e-06"": 0.0004023027397493524, ""0.0001"": 0.000402302735286373, ""0.01"": 0.0004023051559865193, ""1.0"": 0.0004086059438918347, ""100.0"": 0.0004313590051622288}"
256,31,2048,153,1,6,6,0.0001,1.127236730406779e-05,"{""0.0"": 0.00041340859017686385, ""1e-08"": 0.0004134085906974625, ""1e-06"": 0.0004134085916641222, ""0.0001"": 0.00041340858884672473, ""0.01"": 0.00041340952049751526, ""1.0"": 0.00041551730944371, ""100.0"": 0.00042113830953923625}"
256,31,2048,154,1,3,3,0.0001,1.2503122122628974e-05,"{""0.0"": 0.0004124792006836953, ""1e-08"": 0.0004124792007346233, ""1e-06"": 0.0004124791988976337, ""0.0001"": 0.0004124791984992223, ""0.01"": 0.0004124797248357627, ""1.0"": 0.00041366007550200335, ""100.0"": 0.000416617768220992}"
256,31,2048,156,1,9,9,1e-08,1.0807816097201745e-09,"{""0.0"": 0.0003685661787974768, ""1e-08"": 0.00036856617846316414, ""1e-06"": 0.0003685661798356404, ""0.0001"": 0.00036856618423012185, ""0.01"": 0.0003685672003694534, ""1.0"": 0.00037091659392002004, ""100.0"": 0.0003773427253139563}"
256,31,2048,158,1,6,6,1e-06,1.1948879823564975e-07,"{""0.0"": 0.0003879782355453183, ""1e-08"": 0.00038797823584274115, ""1e-06"": 0.00038797823520795736, ""0.0001"": 0.0003879782413264254, ""0.01"": 0.0003879797144722265, ""1.0"": 0.00039157554759764216, ""100.0"": 0.00040206852325792814}"
256,31,2048,160,1,12,12,0.0001,1.1422047292495776e-05,"{""0.0"": 0.0004209694531428142, ""1e-08"": 0.00042096945233354187, ""1e-06"": 0.0004209694546088741, ""0.0001"": 0.00042096945117315286, ""0.01"": 0.0004209733443078527, ""1.0"": 0.000430748718013397, ""100.0"": 0.00046162838765626365}"
256,31,2048,162,2,10,10,1e-06,1.0734843229658272e-07,"{""0.0"": 0.0003584161002665245, ""1e-08"": 0.00035841610249637556, ""1e-06"": 0.0003584160968706922, ""0.0001"": 0.0003584161015572527, ""0.01"": 0.00035841747687753787, ""1.0"": 0.00036174900720016665, ""100.0"": 0.000371472528433884}"
256,31,2048,163,1,8,8,0.0001,1.0857818187734555e-05,"{""0.0"": 0.00040451503881071114, ""1e-08"": 0.0004045150386944813, ""1e-06"": 0.0004045150437885405, ""0.0001"": 0.00040451503755170007, ""0.01"": 0.0004045155368254753, ""1.0"": 0.000405885318849495, ""100.0"": 0.00041054891409754706}"
256,31,2048,164,1,10,10,0.0,0.0,"{""0.0"": 0.0003026626563309674, ""1e-08"": 0.0003026626573894395, ""1e-06"": 0.0003026626596141467, ""0.0001"": 0.00030266266303621944, ""0.01"": 0.0003026676311169582, ""1.0"": 0.0003141192915087561, ""100.0"": 0.0003486374159749598}"
256,31,2048,165,1,10,10,1e-06,1.0490166271431342e-07,"{""0.0"": 0.00040184488324824575, ""1e-08"": 0.0004018448834036542, ""1e-06"": 0.0004018448758465533, ""0.0001"": 0.00040184488714839283, ""0.01"": 0.00040184574757977, ""1.0"": 0.00040405948609146684, ""100.0"": 0.00041111814151702984}"
256,31,2048,166,1,7,7,1e-06,1.1366589307486678e-07,"{""0.0"": 0.00045562893027983474, ""1e-08"": 0.000455628931545364, ""1e-06"": 0.00045562892816256067, ""0.0001"": 0.0004556289343264096, ""0.01"": 0.0004556296363103617, ""1.0"": 0.0004574990000673492, ""100.0"": 0.0004634565211960844}"
256,31,2048,167,1,7,7,1e-08,1.052678518179148e-09,"{""0.0"": 0.00034376989653571086, ""1e-08"": 0.0003437698949763184, ""1e-06"": 0.00034376989738674153, ""0.0001"": 0.00034376989647182766, ""0.01"": 0.00034377061242905573, ""1.0"": 0.00034549202838758664, ""100.0"": 0.00035042497399719215}"
256,31,2048,169,3,8,8,1e-08,1.038908392896734e-09,"{""0.0"": 0.0003699905363073222, ""1e-08"": 0.00036999053620017215, ""1e-06"": 0.00036999054256834144, ""0.0001"": 0.0003699905403074168, ""0.01"": 0.0003699920092107728, ""1.0"": 0.0003734371814484998, ""100.0"": 0.0003829793220213365}"
256,31,2048,170,1,4,4,0.0,0.0,"{""0.0"": 0.00032469400530019615, ""1e-08"": 0.00032469400663532883, ""1e-06"": 0.0003246940099044663, ""0.0001"": 0.0003246940069931145, ""0.01"": 0.00032469472739695007, ""1.0"": 0.0003265080974567048, ""100.0"": 0.0003318740290629242}"
256,31,2048,174,1,7,7,0.0001,1.112233953692032e-05,"{""0.0"": 0.00038641138686292226, ""1e-08"": 0.00038641138725398774, ""1e-06"": 0.00038641138751781013, ""0.0001"": 0.0003864113816418636, ""0.01"": 0.00038641264846827906, ""1.0"": 0.0003894583551572166, ""100.0"": 0.0003980225400411854}"
256,31,2048,176,2,7,7,0.0,0.0,"{""0.0"": 0.0004383885989363686, ""1e-08"": 0.00043838859996783307, ""1e-06"": 0.00043838860960163984, ""0.0001"": 0.00043838860907584445, ""0.01"": 0.00043839053468013706, ""1.0"": 0.0004430095878383594, ""100.0"": 0.0004563412354127033}"
256,31,2048,177,1,12,12,1e-06,1.1145615172264668e-07,"{""0.0"": 0.00030557923592343416, ""1e-08"": 0.0003055792354687631, ""1e-06"": 0.00030557923155542094, ""0.0001"": 0.0003055792341505878, ""0.01"": 0.00030558068296330756, ""1.0"": 0.00030931081924718954, ""100.0"": 0.0003213819637620186}"
256,31,2048,181,3,1,1,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
256,31,2048,185,1,15,15,0.0,0.0,"{""0.0"": 0.0002760292185009228, ""1e-08"": 0.00027602921883193403, ""1e-06"": 0.00027602922295030325, ""0.0001"": 0.00027602922165626323, ""0.01"": 0.0002760320621490497, ""1.0"": 0.00028207848072143554, ""100.0"": 0.00029989447400765874}"
256,31,2048,186,1,6,6,0.0001,1.1291239962868748e-05,"{""0.0"": 0.0003827068596843666, ""1e-08"": 0.00038270686038061546, ""1e-06"": 0.00038270685974045284, ""0.0001"": 0.0003827068558697012, ""0.01"": 0.00038270826048200396, ""1.0"": 0.0003862790613954734, ""100.0"": 0.00039718016639072196}"
256,31,2048,189,1,7,7,1e-08,1.198972765610399e-09,"{""0.0"": 0.0003381348973330329, ""1e-08"": 0.0003381348971497214, ""1e-06"": 0.0003381349000944225, ""0.0001"": 0.0003381349041591937, ""0.01"": 0.0003381360332094377, ""1.0"": 0.000341727724655307, ""100.0"": 0.0003568629366037651}"
256,31,2048,190,2,2,2,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
256,31,2048,191,4,5,5,1e-06,1.0322184550456362e-07,"{""0.0"": 0.00037913494854989563, ""1e-08"": 0.0003791349478768854, ""1e-06"": 0.00037913494728889223, ""0.0001"": 0.0003791349503428193, ""0.01"": 0.0003791360471752387, ""1.0"": 0.00038214359282718577, ""100.0"": 0.0003922437234975309}"
256,31,2048,193,1,3,3,0.0,0.0,"{""0.0"": 0.0002936869760617425, ""1e-08"": 0.000293686978232463, ""1e-06"": 0.0002936869766028196, ""0.0001"": 0.0002936869761292016, ""0.01"": 0.00029368820951010817, ""1.0"": 0.0002968471058431549, ""100.0"": 0.00030615070509452377}"
256,31,2048,196,1,10,10,0.0,0.0,"{""0.0"": 0.00036258362991382204, ""1e-08"": 0.0003625836300624357, ""1e-06"": 0.0003625836341258302, ""0.0001"": 0.00036258363145810573, ""0.01"": 0.00036258664448610725, ""1.0"": 0.0003695503870194672, ""100.0"": 0.0003919020505829334}"
256,31,2048,197,1,7,7,1e-08,9.699543845400852e-10,"{""0.0"": 0.0003579472761011077, ""1e-08"": 0.00035794727403109204, ""1e-06"": 0.00035794727457153636, ""0.0001"": 0.0003579472761165634, ""0.01"": 0.00035794883708035845, ""1.0"": 0.0003615900511237535, ""100.0"": 0.00037168459992157244}"
256,31,2048,198,3,7,7,1e-06,1.1139198050062792e-07,"{""0.0"": 0.0003920040284922159, ""1e-08"": 0.0003920040285366629, ""1e-06"": 0.00039200402783587537, ""0.0001"": 0.0003920040280176858, ""0.01"": 0.0003920047135608726, ""1.0"": 0.0003933779082656028, ""100.0"": 0.00039649534072813}"
256,31,2048,199,2,8,8,1e-06,1.1268412856813379e-07,"{""0.0"": 0.0003420414726203506, ""1e-08"": 0.00034204147243545893, ""1e-06"": 0.0003420414669133375, ""0.0001"": 0.0003420414842211126, ""0.01"": 0.00034204948978637734, ""1.0"": 0.0003600360104607494, ""100.0"": 0.00041246100285711155}"
256,31,2048,202,1,7,7,1e-06,1.170088470403917e-07,"{""0.0"": 0.0003741656544531348, ""1e-08"": 0.0003741656559697905, ""1e-06"": 0.0003741656531020148, ""0.0001"": 0.0003741656535532453, ""0.01"": 0.00037416740313366947, ""1.0"": 0.00037892065267862467, ""100.0"": 0.0003950341326598771}"
256,31,2048,203,1,10,10,1e-06,1.1202909541456902e-07,"{""0.0"": 0.0004156985177156121, ""1e-08"": 0.0004156985169653466, ""1e-06"": 0.00041569851637483204, ""0.0001"": 0.0004156985221562071, ""0.01"": 0.00041569984454939174, ""1.0"": 0.0004188069237030935, ""100.0"": 0.0004284988931128711}"
256,31,2048,204,1,5,5,0.0001,1.1697640078639329e-05,"{""0.0"": 0.00036032399829963796, ""1e-08"": 0.0003603239979776909, ""1e-06"": 0.00036032399688796856, ""0.0001"": 0.00036032399602982964, ""0.01"": 0.00036032477655347335, ""1.0"": 0.0003621492796755273, ""100.0"": 0.0003687571614610643}"
256,31,2048,205,1,1,1,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
256,31,2048,206,2,6,6,1e-06,1.1950046966061853e-07,"{""0.0"": 0.0004231110816281118, ""1e-08"": 0.00042311108062740026, ""1e-06"": 0.0004231110760370662, ""0.0001"": 0.0004231110833434299, ""0.01"": 0.0004231123456340693, ""1.0"": 0.00042604643951031504, ""100.0"": 0.000434340425862172}"
256,31,2048,207,1,5,5,1e-08,1.0517503648443131e-09,"{""0.0"": 0.0004401532472302264, ""1e-08"": 0.00044015324686873383, ""1e-06"": 0.00044015324860014463, ""0.0001"": 0.0004401532484701944, ""0.01"": 0.00044015399588023037, ""1.0"": 0.00044226867531546387, ""100.0"": 0.000450033927051814}"
256,31,2048,208,4,18,18,0.0001,1.08047933750137e-05,"{""0.0"": 0.00032240616037885876, ""1e-08"": 0.0003224061612705172, ""1e-06"": 0.0003224061586240803, ""0.0001"": 0.0003224061581694539, ""0.01"": 0.00032240968586476137, ""1.0"": 0.0003297076876132434, ""100.0"": 0.0003505943049777345}"
256,31,2048,209,1,9,9,1e-08,1.1127297787814678e-09,"{""0.0"": 0.00035322225524238754, ""1e-08"": 0.00035322225504329344, ""1e-06"": 0.00035322225603958107, ""0.0001"": 0.0003532222552442896, ""0.01"": 0.00035322302731991267, ""1.0"": 0.00035521441779814517, ""100.0"": 0.00036154846903718756}"
256,31,2048,210,4,12,12,0.0001,1.0521993469595607e-05,"{""0.0"": 0.0003271027535024846, ""1e-08"": 0.0003271027547291228, ""1e-06"": 0.00032710275316502396, ""0.0001"": 0.00032710275289817166, ""0.01"": 0.00032710489011211844, ""1.0"": 0.00033197482871468164, ""100.0"": 0.0003453050765739593}"
256,31,2048,211,2,8,8,0.0,0.0,"{""0.0"": 0.00028588904042585087, ""1e-08"": 0.0002858890408220035, ""1e-06"": 0.0002858890420242648, ""0.0001"": 0.00028588904323742503, ""0.01"": 0.0002858927688043633, ""1.0"": 0.0002963830506035154, ""100.0"": 0.000334336964536659}"
256,31,2048,213,1,9,9,0.0001,1.0602163890879906e-05,"{""0.0"": 0.00036900429180410066, ""1e-08"": 0.00036900429054814737, ""1e-06"": 0.00036900429165345874, ""0.0001"": 0.00036900428923950104, ""0.01"": 0.00036900580308677817, ""1.0"": 0.0003724328878446585, ""100.0"": 0.00038144437420624606}"
256,31,2048,214,2,12,12,0.0001,1.0274762028764495e-05,"{""0.0"": 0.0003210686193751047, ""1e-08"": 0.00032106862044917666, ""1e-06"": 0.0003210686230454881, ""0.0001"": 0.00032106861889418735, ""0.01"": 0.0003210704385070438, ""1.0"": 0.00032500342626252607, ""100.0"": 0.00033606376515049304}"
256,31,2048,215,2,13,13,1e-08,1.0597069029918396e-09,"{""0.0"": 0.0003679988242601355, ""1e-08"": 0.0003679988233807997, ""1e-06"": 0.00036799882936527597, ""0.0001"": 0.0003679988264072968, ""0.01"": 0.0003680020167495971, ""1.0"": 0.0003752709379060086, ""100.0"": 0.0003954998288440362}"
256,31,2048,216,2,6,6,0.0001,1.039923113629786e-05,"{""0.0"": 0.00035075400894282207, ""1e-08"": 0.00035075400948064305, ""1e-06"": 0.0003507540086076917, ""0.0001"": 0.0003507540049168459, ""0.01"": 0.000350755562355813, ""1.0"": 0.00035448525851510806, ""100.0"": 0.00036479454182634485}"
256,31,2048,219,1,11,11,1e-08,1.0710833956625474e-09,"{""0.0"": 0.0003269414251330135, ""1e-08"": 0.0003269414232063501, ""1e-06"": 0.0003269414279646027, ""0.0001"": 0.0003269414279011362, ""0.01"": 0.00032694501906514885, ""1.0"": 0.0003355556279542148, ""100.0"": 0.00036186291763710347}"
256,31,2048,220,1,8,8,1e-08,1.0790985373649674e-09,"{""0.0"": 0.0003341535048196193, ""1e-08"": 0.00033415350474222323, ""1e-06"": 0.00033415350625220597, ""0.0001"": 0.00033415350619689095, ""0.01"": 0.0003341552527348224, ""1.0"": 0.0003381134798832472, ""100.0"": 0.0003492273224298675}"
256,31,2048,223,3,8,8,0.0,0.0,"{""0.0"": 0.00032892900337684204, ""1e-08"": 0.00032892900374119235, ""1e-06"": 0.00032892900471029004, ""0.0001"": 0.00032892900900768565, ""0.01"": 0.00032893041920681386, ""1.0"": 0.000332388886607841, ""100.0"": 0.0003423285911554905}"
256,31,2048,225,1,7,7,0.0,0.0,"{""0.0"": 0.0003343023246224287, ""1e-08"": 0.0003343023267345171, ""1e-06"": 0.00033430232854837094, ""0.0001"": 0.000334302327784642, ""0.01"": 0.00033430291453691676, ""1.0"": 0.0003360279145467443, ""100.0"": 0.00034242428381972746}"
256,31,2048,226,2,13,13,1e-06,1.0909176009237062e-07,"{""0.0"": 0.0003737008948804178, ""1e-08"": 0.0003737008948072441, ""1e-06"": 0.00037370088883788554, ""0.0001"": 0.00037370089348392186, ""0.01"": 0.0003737042405462226, ""1.0"": 0.0003812323571968797, ""100.0"": 0.00040175025678360976}"
256,31,2048,227,2,20,20,0.0,0.0,"{""0.0"": 0.0003467512130974606, ""1e-08"": 0.0003467512140476413, ""1e-06"": 0.0003467512140705198, ""0.0001"": 0.0003467512151517107, ""0.01"": 0.0003467575584276124, ""1.0"": 0.0003600768689913925, ""100.0"": 0.0003951213509829886}"
256,31,2048,228,1,10,10,0.0001,1.2084892006191462e-05,"{""0.0"": 0.0003776881101656669, ""1e-08"": 0.0003776881102625579, ""1e-06"": 0.0003776881106858805, ""0.0001"": 0.0003776881086118534, ""0.01"": 0.00037769186765177073, ""1.0"": 0.00038652382923897794, ""100.0"": 0.00041980583287559703}"
256,31,2048,229,1,6,6,1e-06,1.1045342850888077e-07,"{""0.0"": 0.0003928237787073367, ""1e-08"": 0.0003928237786880729, ""1e-06"": 0.0003928237773765342, ""0.0001"": 0.00039282377790859175, ""0.01"": 0.0003928246395573786, ""1.0"": 0.00039475484967191516, ""100.0"": 0.0003997869685390843}"
256,31,2048,230,1,8,8,1e-08,9.334850699803427e-10,"{""0.0"": 0.00025589266293812407, ""1e-08"": 0.0002558926623710289, ""1e-06"": 0.0002558926653691111, ""0.0001"": 0.00025589266842341614, ""0.01"": 0.00025589398557526976, ""1.0"": 0.0002595067392077324, ""100.0"": 0.000272611459577528}"
256,31,2048,231,2,5,5,1e-06,1.0915751754026534e-07,"{""0.0"": 0.00036713870204780366, ""1e-08"": 0.00036713870128879747, ""1e-06"": 0.0003671387001131822, ""0.0001"": 0.00036713870151644116, ""0.01"": 0.0003671396843488775, ""1.0"": 0.0003703109780633857, ""100.0"": 0.00038490663127834727}"
256,31,2048,232,1,10,10,0.0001,1.1934498685978406e-05,"{""0.0"": 0.000417099151070169, ""1e-08"": 0.00041709915238185105, ""1e-06"": 0.0004170991494587328, ""0.0001"": 0.000417099149039098, ""0.01"": 0.0004171007776342475, ""1.0"": 0.0004203924531009479, ""100.0"": 0.0004292589031151629}"
256,31,2048,234,1,4,4,0.0001,1.1968928393812263e-05,"{""0.0"": 0.0004206847588066475, ""1e-08"": 0.0004206847592052616, ""1e-06"": 0.00042068475893441076, ""0.0001"": 0.00042068475722925803, ""0.01"": 0.0004206850777208031, ""1.0"": 0.00042149921573749534, ""100.0"": 0.0004239705336770345}"
256,31,2048,236,1,5,5,1e-06,8.928175261796885e-08,"{""0.0"": 0.00025152221298541, ""1e-08"": 0.00025152221458618856, ""1e-06"": 0.00025152221137094343, ""0.0001"": 0.0002515222141598807, ""0.01"": 0.0002515261693708038, ""1.0"": 0.00026164278241331315, ""100.0"": 0.00029228069002109843}"
256,31,2048,238,1,8,8,0.0001,1.0908394316924295e-05,"{""0.0"": 0.0003493030840675622, ""1e-08"": 0.0003493030842845887, ""1e-06"": 0.0003493030844129552, ""0.0001"": 0.00034930307896794397, ""0.01"": 0.0003493043687768402, ""1.0"": 0.0003521636116841009, ""100.0"": 0.0003594920823749026}"
256,31,2048,240,1,3,3,1e-06,1.0814285466245171e-07,"{""0.0"": 0.00041338230845650904, ""1e-08"": 0.00041338231066177317, ""1e-06"": 0.00041338230234316375, ""0.0001"": 0.00041338230476590816, ""0.01"": 0.0004133826081488926, ""1.0"": 0.0004141958120373177, ""100.0"": 0.0004168112111006444}"
256,31,2048,242,1,8,8,0.0001,1.0719256174081207e-05,"{""0.0"": 0.00032299894555636824, ""1e-08"": 0.0003229989466788561, ""1e-06"": 0.0003229989472820783, ""0.0001"": 0.00032299894508326486, ""0.01"": 0.0003229997552088941, ""1.0"": 0.000324937156057481, ""100.0"": 0.000330671097785864}"
256,31,2048,244,1,15,15,1e-08,1.0942376776091918e-09,"{""0.0"": 0.000350970641792643, ""1e-08"": 0.00035097064137735713, ""1e-06"": 0.0003509706439994254, ""0.0001"": 0.00035097064772564816, ""0.01"": 0.00035097478828025167, ""1.0"": 0.00036151089974761485, ""100.0"": 0.000397947262646521}"
256,31,2048,246,1,6,6,1e-06,8.811022307493993e-08,"{""0.0"": 0.0003052447275137167, ""1e-08"": 0.0003052447284934794, ""1e-06"": 0.00030524472595595245, ""0.0001"": 0.00030524472629986084, ""0.01"": 0.0003052458220397794, ""1.0"": 0.0003077027427918743, ""100.0"": 0.000313923198096671}"
256,31,2048,247,2,11,11,0.0001,1.0620578791799404e-05,"{""0.0"": 0.00036229194325750687, ""1e-08"": 0.0003622919435830086, ""1e-06"": 0.00036229194303301685, ""0.0001"": 0.0003622919398785992, ""0.01"": 0.00036229587796265565, ""1.0"": 0.0003696190576882499, ""100.0"": 0.0003878281561025327}"
256,31,2048,248,2,3,3,0.0001,1.0612469487713953e-05,"{""0.0"": 0.0003331813464910009, ""1e-08"": 0.00033318134743957027, ""1e-06"": 0.0003331813478851579, ""0.0001"": 0.000333181344397647, ""0.01"": 0.00033318262081238545, ""1.0"": 0.00033637781989631394, ""100.0"": 0.00034576029271721204}"
256,31,2048,249,3,9,9,0.0001,1.03987346693635e-05,"{""0.0"": 0.00035670346960753395, ""1e-08"": 0.000356703469761636, ""1e-06"": 0.0003567034705289837, ""0.0001"": 0.00035670346644986077, ""0.01"": 0.0003567052277785352, ""1.0"": 0.0003606651877158113, ""100.0"": 0.00037211683604856526}"
256,31,2048,250,1,5,5,0.0001,1.097236447985381e-05,"{""0.0"": 0.0003533417328627635, ""1e-08"": 0.0003533417347560589, ""1e-06"": 0.00035334173073114754, ""0.0001"": 0.0003533417297882288, ""0.01"": 0.00035334237943094514, ""1.0"": 0.0003551041642748758, ""100.0"": 0.0003612330861657598}"
256,31,2048,251,1,9,9,1e-06,9.952634039372012e-08,"{""0.0"": 0.0003279777369272519, ""1e-08"": 0.0003279777358716164, ""1e-06"": 0.00032797773303525974, ""0.0001"": 0.00032797773676185033, ""0.01"": 0.00032798329660493924, ""1.0"": 0.0003361788236397401, ""100.0"": 0.0003535728846007072}"
256,31,2048,252,1,10,10,1e-06,1.0115651950832186e-07,"{""0.0"": 0.00034327422941559407, ""1e-08"": 0.00034327422933975955, ""1e-06"": 0.00034327422891013214, ""0.0001"": 0.00034327423722282067, ""0.01"": 0.00034327536201795845, ""1.0"": 0.00034634843323165016, ""100.0"": 0.0003574398246844581}"
256,31,2048,253,2,2,2,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
256,31,4096,3,2,17,17,0.0001,1.1687918391723812e-05,"{""0.0"": 0.0003599109614773519, ""1e-08"": 0.00035991096099825755, ""1e-06"": 0.0003599109626753174, ""0.0001"": 0.00035991095860280257, ""0.01"": 0.00035991505531318344, ""1.0"": 0.000370864274424934, ""100.0"": 0.0004141387510988735}"
256,31,4096,6,1,14,14,1e-06,1.1120129102858178e-07,"{""0.0"": 0.0003739490269012396, ""1e-08"": 0.0003739490276871031, ""1e-06"": 0.00037394902523345226, ""0.0001"": 0.000373949026748858, ""0.01"": 0.00037395094823471125, ""1.0"": 0.000378030213576601, ""100.0"": 0.00038885272231148197}"
256,31,4096,7,2,28,28,1e-06,1.1080869518609315e-07,"{""0.0"": 0.0003574431507742296, ""1e-08"": 0.00035744315120143374, ""1e-06"": 0.00035744314775123924, ""0.0001"": 0.0003574431506281505, ""0.01"": 0.0003574511142441495, ""1.0"": 0.0003723277237042213, ""100.0"": 0.00041001131592607827}"
256,31,4096,9,2,12,12,1e-06,1.1205083241928261e-07,"{""0.0"": 0.00034300009134012946, ""1e-08"": 0.0003430000899128651, ""1e-06"": 0.0003430000846079172, ""0.0001"": 0.00034300009393460525, ""0.01"": 0.0003430038860849196, ""1.0"": 0.0003537096612433562, ""100.0"": 0.00039315938506488565}"
256,31,4096,10,3,25,25,1e-06,1.040441933605502e-07,"{""0.0"": 0.0003252018511017891, ""1e-08"": 0.00032520185029162965, ""1e-06"": 0.000325201849854755, ""0.0001"": 0.000325201854766738, ""0.01"": 0.0003252077488538938, ""1.0"": 0.00033691980644409133, ""100.0"": 0.00037131993153357765}"
256,31,4096,11,1,5,5,0.0001,1.1441989964265017e-05,"{""0.0"": 0.0004926744111625665, ""1e-08"": 0.0004926744127970897, ""1e-06"": 0.0004926744132768057, ""0.0001"": 0.0004926744095049338, ""0.01"": 0.0004926747142966823, ""1.0"": 0.0004935342486044395, ""100.0"": 0.0004965288513720926}"
256,31,4096,12,3,9,9,0.0,0.0,"{""0.0"": 0.00035697732041048506, ""1e-08"": 0.00035697732131408154, ""1e-06"": 0.0003569773217620953, ""0.0001"": 0.0003569773233533073, ""0.01"": 0.0003569783744722864, ""1.0"": 0.00035967775372115095, ""100.0"": 0.0003702390516599815}"
256,31,4096,13,2,9,9,0.0,0.0,"{""0.0"": 0.0003228410849962676, ""1e-08"": 0.00032284108608340867, ""1e-06"": 0.0003228410887839098, ""0.0001"": 0.0003228410884434296, ""0.01"": 0.0003228421979486136, ""1.0"": 0.00032566700790791865, ""100.0"": 0.00033429691431300225}"
