suite,encoder,dataset,epsilon,sigma,privacy,ndcg10,ndcg10_ci95_low,ndcg10_ci95_high,recall10,recall10_ci95_low,recall10_ci95_high,recall100,recall100_ci95_low,recall100_ci95_high,score_pearson,score_pearson_ci95_low,score_pearson_ci95_high,score_rmse,score_rmse_ci95_low,score_rmse_ci95_high,clean_top10_overlap,clean_top10_overlap_ci95_low,clean_top10_overlap_ci95_high
beir,multilingual-e5-small,arguana,8.0,1.3058720745872001,formal_bounded_record_dp,0.0005960041392403246,0.0,0.001728030160408567,0.0011896264572924102,0.0,0.003330954080418748,0.016892695693552225,0.0118962645729241,0.02212705210563883,0.017399805406016048,0.014437422413445034,0.022612273366115904,0.749121852831469,0.7484851640637968,0.7497438524191485,0.0016416845110635262,0.0010230787532714727,0.0022364977397097315
beir,multilingual-e5-small,arguana,16.0,0.73722405290227,formal_bounded_record_dp,0.000751538516132747,6.877583305207896e-05,0.0019041062101041787,0.0016654770402093743,0.0,0.0038068046633357123,0.01879609802522008,0.01284796573875803,0.024982155603140613,0.029564787975945785,0.02659834335996501,0.03463804747492165,0.7258391732091662,0.7252024146342729,0.726442057557419,0.0020223649773970973,0.0013793718772305496,0.0027361408517725437
beir,multilingual-e5-small,arguana,32.0,0.43237492535347166,formal_bounded_record_dp,0.001013538950885381,0.0002168600965903186,0.0021994512676998482,0.0023792529145848203,0.0007137758743754461,0.004758505829169641,0.02236497739709731,0.01617891981917678,0.028794908398762753,0.04938492603618014,0.046350878937425864,0.054337110379512575,0.6884678543576308,0.6878471077117779,0.6890072969995792,0.0024744230311682133,0.001713062098501071,0.0033077563645015433
beir,multilingual-e5-small,arguana,64.0,0.26380843334171206,formal_bounded_record_dp,0.0015276417884994788,0.0005220609739498372,0.0029703857381212758,0.0038068046633357128,0.0014275517487508922,0.006423982869379015,0.02926481084939329,0.02212705210563883,0.03640256959314775,0.08050077943875947,0.07738150565376807,0.08514629884332216,0.6320239706797182,0.6314985814244942,0.6325367951863318,0.003949559838210802,0.0028551034975017845,0.005115988579586008
beir,multilingual-e5-small,arguana,128.0,0.16683264581484528,formal_bounded_record_dp,0.0033568589430813304,0.0019379512623510884,0.005300621184266311,0.007851534618129907,0.004282655246252677,0.0118962645729241,0.045919581251487034,0.03735427075898168,0.054722817035450864,0.1285094000148166,0.12533474029325445,0.13270337021401973,0.5523352896596079,0.551858046916833,0.5527986375463464,0.007732571972400666,0.006352605281941471,0.009279086366880799
beir,multilingual-e5-small,arguana,256.0,0.10865852949393662,formal_bounded_record_dp,0.008653852562923135,0.005613470858330335,0.012086363701000179,0.017606471567927672,0.012134189864382585,0.02308470140375919,0.08184630026171782,0.07090173685462764,0.092790863668808,0.20261136979873884,0.1995382907829438,0.20581521773495978,0.4492275391800102,0.44885535644483127,0.44959125851224313,0.02086604806090888,0.018248275041636924,0.023649773970973113
beir,multilingual-e5-small,arguana,512.0,0.0723951243591535,formal_bounded_record_dp,0.027549282460476315,0.021849562953573588,0.03351452034947347,0.050916012372115155,0.04139900071377587,0.06138472519628837,0.18653342850344992,0.16987865810135616,0.20342612419700215,0.3155505393194076,0.3129794159377444,0.31806962151787005,0.33161917216697384,0.3313456509645926,0.3319002308543063,0.07270996906971211,0.0674280275993338,0.07837259100642398
beir,multilingual-e5-small,arguana,1024.0,0.049054348512207455,formal_bounded_record_dp,0.07811682732461159,0.06967189431455134,0.08732392125657044,0.15465143944801332,0.139186295503212,0.17059243397573162,0.42184154175588867,0.3985248631929574,0.4446823697359029,0.47241930844117197,0.4705132428422289,0.4743820821965785,0.2187698559773276,0.21858973228060047,0.21895642142710575,0.20233166785629314,0.19438317868189392,0.20989888175113017
beir,multilingual-e5-small,arguana,2048.0,0.03364862959799442,formal_bounded_record_dp,0.1726367520833347,0.1614484911678279,0.18361415559453959,0.3618843683083512,0.3411789198191768,0.3818760409231501,0.7097311444206519,0.6873661670235546,0.7325779205329526,0.6470636942358535,0.6452927054574996,0.6487574434354384,0.12996127586782846,0.12985037561108037,0.1300708072413041,0.37825362836069476,0.36980609088746136,0.3865346181299072
beir,multilingual-e5-small,arguana,4096.0,0.023285155746839942,formal_bounded_record_dp,0.2587784537440197,0.24560386244835453,0.2718524750218895,0.5403283369022127,0.5148643825838686,0.5672138948370211,0.8627171068284558,0.8465381870092791,0.8781822507732573,0.7925511249448672,0.7910390895581771,0.7940875148768218,0.07158061007089592,0.07151602162920322,0.07164353639966739,0.5547466095645968,0.5464662146086128,0.5628622412562456
beir,multilingual-e5-small,arguana,8192.0,0.01621503157066274,formal_bounded_record_dp,0.30919846118060296,0.29635879046238744,0.32269199194871684,0.6393052581489412,0.616220556745182,0.6638234594337378,0.9195812514870331,0.9060135617416131,0.9329050678087081,0.887906766773521,0.8867955617266728,0.8889516564579446,0.03786611387304674,0.03782806025908532,0.03790042950376189,0.6845348560551987,0.6768730668570069,0.6922924101832024
beir,multilingual-e5-small,arguana,16384.0,0.011342138868479306,formal_bounded_record_dp,0.33427149087037195,0.32037559605064325,0.3472334805891462,0.683083511777302,0.6590530573399952,0.706168213181061,0.9436117059243397,0.9319414703783011,0.9540863668807994,0.9420662059227896,0.9414215363646631,0.9426868369285935,0.01983408805245408,0.019810189457034572,0.019855251042062597,0.7762074708541519,0.7697822983583155,0.7828693790149892
beir,multilingual-e5-small,arguana,32768.0,0.007958795070825649,formal_bounded_record_dp,0.34623396950127017,0.33256053683074105,0.3593703197715878,0.7035450868427314,0.6799845348560551,0.7268736616702355,0.9555079704972639,0.9450392576730906,0.9652629074470618,0.9706850779917469,0.9703224549969665,0.9710194398103986,0.010548327746843864,0.010532604242085197,0.010562607878760408,0.8399476564358792,0.8348560551986677,0.8450392576730907
beir,multilingual-e5-small,nfcorpus,inf,0.0,nonprivate,0.3020970886539733,0.2683130900410652,0.3349643966695371,0.14647137012742903,0.12075875537693405,0.17194767349195444,0.24833693816772606,0.22094379293247524,0.2757826227471293,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
beir,multilingual-e5-small,nfcorpus,0.5,16.1152530766871,formal_bounded_record_dp,0.010471022113232205,0.007180686201892921,0.014338613931611326,0.00356465407959169,0.0012890013751990336,0.008342198357077491,0.028212915001557037,0.02176209199188138,0.0370492485559171,0.0007511399680258386,-0.008833938741211514,0.006506240176627726,0.774685407454402,0.7724435813316924,0.7772033721967663,0.0016511867905056761,0.0006191950464396285,0.002889576883384933
beir,multilingual-e5-small,nfcorpus,1.0,8.449366228011328,formal_bounded_record_dp,0.01046277566384713,0.007124589314723395,0.014347643684947852,0.00356465407959169,0.0012830532817334898,0.008067471359012262,0.028278969901249867,0.0218016727851384,0.03682675952342962,0.001732783348036189,-0.007563927082720447,0.00751813539367278,0.7724646007101056,0.7701523425052522,0.7748185524339979,0.0016511867905056761,0.0006191950464396286,0.002889576883384933
beir,multilingual-e5-small,nfcorpus,2.0,4.460957003325374,formal_bounded_record_dp,0.010403488057570163,0.007078244270956216,0.01415080671790927,0.003523374409829048,0.0012429859328264808,0.008149385212945172,0.028360769709438013,0.021936533297117124,0.037007642483940846,0.0035779201772310337,-0.005986027449732545,0.009429752826006657,0.7682908332276881,0.7659928219927693,0.7706601611819675,0.001754385964912281,0.0007223942208462332,0.0030959752321981426
beir,multilingual-e5-small,nfcorpus,4.0,2.3870395613531454,formal_bounded_record_dp,0.010248659381078041,0.0069798982658870285,0.013884612407935825,0.0034375169983658,0.0012469389710083793,0.00800523988238314,0.028509572746402125,0.02205701598220467,0.03842850865751897,0.006974835172497222,-0.0027536942084653683,0.012824595683525276,0.7606106638563791,0.7582786658190012,0.7629294243355393,0.0018575851393188858,0.0007223942208462332,0.003098555211558294
beir,multilingual-e5-small,nfcorpus,8.0,1.3058720745872001,formal_bounded_record_dp,0.010347206532006012,0.006958120284344689,0.013783145156991722,0.0034951884754752596,0.0011661550215480354,0.008181718417617218,0.028901695252232695,0.02259894718101428,0.03789303494081974,0.013028899751065798,0.0030569539477984828,0.018925428334542443,0.7469460106055156,0.74472028471595,0.7491813624217041,0.0019607843137254906,0.000825593395252838,0.0033023735810113527
beir,multilingual-e5-small,nfcorpus,16.0,0.73722405290227,formal_bounded_record_dp,0.010463001487550803,0.007264071239823104,0.014409273296536554,0.0035998192269242955,0.0014090599148252035,0.00821236118642167,0.029225861795381978,0.022924346974574527,0.03841034573998509,0.02336351377920166,0.013715150861432207,0.029380069130313383,0.723744157079696,0.7214789148226268,0.7259418344126691,0.0021671826625387,0.0009287925696594429,0.0035087719298245615
beir,multilingual-e5-small,nfcorpus,32.0,0.43237492535347166,formal_bounded_record_dp,0.010873942089625901,0.007569430465364673,0.01494947193738883,0.0037478819557991067,0.0014283667038786489,0.008507263957554549,0.03140753196388487,0.024555357466385708,0.04305258825186134,0.04021004129066639,0.030003190154393917,0.046546272008720545,0.6864998084759245,0.6843508115717832,0.688663480898276,0.0024767801857585136,0.0010319917440660476,0.00412796697626419
beir,multilingual-e5-small,nfcorpus,64.0,0.26380843334171206,formal_bounded_record_dp,0.011071217496250412,0.0074867838111428876,0.015345831740196578,0.0033046195089872915,0.00127123392213962,0.007124337381108707,0.03625121195780997,0.028565329444181716,0.04678920671206892,0.06668957468854454,0.05639598634811473,0.07346677781712725,0.6302412985873938,0.6282536547694223,0.6322094687644704,0.004024767801857586,0.0021671826625387003,0.006398348813209495
beir,multilingual-e5-small,nfcorpus,128.0,0.16683264581484528,formal_bounded_record_dp,0.012311511529846738,0.00839767781218033,0.016460361737902558,0.004018469979265051,0.0018078798373406617,0.00873365826730558,0.04100081281265333,0.03335704586177206,0.05052338588896635,0.10766201666807212,0.09656939997545279,0.11502207327427047,0.5508017069073081,0.5490996730989289,0.5526237750561008,0.006295149638802889,0.004024767801857586,0.008771929824561405
beir,multilingual-e5-small,nfcorpus,256.0,0.10865852949393662,formal_bounded_record_dp,0.018050796826227095,0.013471946622075634,0.023663918333792992,0.006202316308393534,0.0035039015463277363,0.011144506546763673,0.05504164228184207,0.04361652259022143,0.06982800855437064,0.17133557069833374,0.16156023212409193,0.17961201328114182,0.4479964532118777,0.4465890686437601,0.44950637347791766,0.013519091847265222,0.009597523219814242,0.0173374613003096
beir,multilingual-e5-small,nfcorpus,512.0,0.0723951243591535,formal_bounded_record_dp,0.03755798800826153,0.02943268125872113,0.04650788271505136,0.017337833273764272,0.01125371420035811,0.026418418884867498,0.0768222799798545,0.06247656717950878,0.09319316938022257,0.26995886188044593,0.2596024914842457,0.2788807867715157,0.33071185787640417,0.3295811808100837,0.33187424849651953,0.03931888544891641,0.03188854489164088,0.046955624355005166
beir,multilingual-e5-small,nfcorpus,1024.0,0.049054348512207455,formal_bounded_record_dp,0.09126903605051497,0.07688202077183129,0.1071852023579875,0.040834499381689905,0.03000837450686557,0.053126553589909774,0.12517646871660731,0.10780237234568116,0.14378326532891797,0.4119756164951336,0.4016767594700839,0.4215135812540686,0.21816185965856252,0.21743761543793372,0.21893767145637522,0.10970072239422086,0.09752321981424149,0.1222936016511868
beir,multilingual-e5-small,nfcorpus,2048.0,0.03364862959799442,formal_bounded_record_dp,0.1742429372421017,0.149958247723324,0.19870473263826094,0.08173981050206189,0.06498890183642504,0.100309492234657,0.17916068203920588,0.15668809102208595,0.2031639178130003,0.5812089060463808,0.5735330047275279,0.5895151071199898,0.12959061075363235,0.12914793967580906,0.1300406077387054,0.24932920536635705,0.23219298245614034,0.2669788441692466
beir,multilingual-e5-small,nfcorpus,4096.0,0.023285155746839942,formal_bounded_record_dp,0.2398319866508862,0.208932088891631,0.26883824023324704,0.11100768460721942,0.09121473905046275,0.13189104902958482,0.21843890328920207,0.19281565620767957,0.24479181385466667,0.7366315606947572,0.7304708668721096,0.7427599110919438,0.07137263921540044,0.07114187336359518,0.07164191663695206,0.4234262125902993,0.40216460268317855,0.44293601651186787
beir,multilingual-e5-small,nfcorpus,8192.0,0.01621503157066274,formal_bounded_record_dp,0.27388481877627413,0.24121943332341086,0.3057627572136563,0.12868500846861042,0.10572476911741183,0.15251819470199174,0.2379025629052729,0.2116342466150443,0.2666753740829558,0.8495812369418474,0.8455868291917155,0.8537068777109738,0.03775705562463054,0.03762319260087628,0.03791891499231889,0.5698658410732713,0.5504643962848298,0.5888570691434469
beir,multilingual-e5-small,nfcorpus,16384.0,0.011342138868479306,formal_bounded_record_dp,0.2898898702605964,0.25642933451632055,0.32335504179649094,0.1374396742873066,0.11398326978735397,0.1624627060288055,0.24616810571805375,0.2193295979240888,0.2753295638522959,0.9193290786260786,0.916964497864936,0.9217646701396245,0.019780226911228223,0.0196980969043445,0.019871617609744915,0.6855521155830753,0.666764705882353,0.7037151702786378
beir,multilingual-e5-small,nfcorpus,32768.0,0.007958795070825649,formal_bounded_record_dp,0.29684138934393967,0.264652083195839,0.3302721631054221,0.14240140782101465,0.11899124856640707,0.16686738211189736,0.25027456336393744,0.22355392080638112,0.27840748014120503,0.9582887637471229,0.956944870120705,0.95956619307389,0.010523472018740524,0.010469094720549306,0.010583501924878842,0.7748194014447884,0.7587177502579979,0.7894762641898866
beir,multilingual-e5-small,scifact,inf,0.0,nonprivate,0.5982147684515763,0.5511518934168371,0.6441432794189108,0.7339444444444445,0.6842166666666666,0.7842277777777776,0.901,0.866,0.9313333333333332,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
beir,multilingual-e5-small,scifact,0.5,16.1152530766871,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.01411111111111111,0.0033333333333333335,0.02911666666666664,-0.0014818352006906012,-0.005950478019224031,0.005083786860820044,0.7742842143285878,0.7725935587930056,0.775905555924536,0.0014444444444444446,0.0005555555555555556,0.002666666666666667
beir,multilingual-e5-small,scifact,1.0,8.449366228011328,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.01411111111111111,0.0033333333333333335,0.03,-0.00040388912881030465,-0.004930103671741912,0.005982559795790759,0.7720633819791627,0.7704671478871865,0.7737401342652118,0.0014444444444444446,0.0004444444444444444,0.002666666666666667
beir,multilingual-e5-small,scifact,2.0,4.460957003325374,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.015222222222222222,0.0033333333333333335,0.03133333333333333,0.001622296765504321,-0.0029406380600178247,0.008099100705959017,0.7678895813446305,0.76620120834423,0.7695538693550888,0.0015555555555555557,0.0005555555555555557,0.002888888888888889
beir,multilingual-e5-small,scifact,4.0,2.3870395613531454,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.005222222222222222,0.033777777777777775,0.005352632871936553,0.0007354394458352104,0.011895641149374865,0.7602094027496267,0.7585674248077957,0.7618838658406281,0.0016666666666666668,0.0006666666666666666,0.0030000000000000005
beir,multilingual-e5-small,scifact,8.0,1.3058720745872001,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.01911111111111111,0.006666666666666667,0.034666666666666665,0.012001222577557882,0.007229425512107593,0.018629319129399732,0.7465449010663412,0.7448714005102507,0.7481181256126039,0.0016666666666666668,0.000663888888888889,0.0030000000000000005
beir,multilingual-e5-small,scifact,16.0,0.73722405290227,formal_bounded_record_dp,0.00032118314035320877,0.0,0.0019270988421192525,0.0011111111111111111,0.0,0.0044444444444444444,0.02022222222222222,0.006666666666666667,0.03611666666666663,0.02335130245378828,0.018605402814064764,0.02969126200545523,0.7233438071475022,0.7217402485479238,0.724929234392817,0.0021111111111111113,0.0007777777777777778,0.003666666666666667
beir,multilingual-e5-small,scifact,32.0,0.43237492535347166,formal_bounded_record_dp,0.00033447777295997913,0.0,0.002006866637759875,0.0011111111111111111,0.0,0.006666666666666667,0.025777777777777778,0.011888888888888888,0.041666666666666664,0.041853393550877034,0.03712620401072261,0.048739444405144015,0.6861020365349995,0.6845499675442847,0.6876054646911699,0.0025555555555555553,0.0011111111111111113,0.004333333333333333
beir,multilingual-e5-small,scifact,64.0,0.26380843334171206,formal_bounded_record_dp,0.0010127366510767877,0.0,0.0032118314035320876,0.0033333333333333335,0.0,0.01111111111111111,0.03198148148148148,0.016555555555555556,0.04816712962962962,0.07093032552540184,0.06577871939574773,0.07739393925121461,0.6298506913599252,0.6285253308701544,0.6312555874050455,0.0044444444444444444,0.002666666666666667,0.0064444444444444445
beir,multilingual-e5-small,scifact,128.0,0.16683264581484528,formal_bounded_record_dp,0.00319272355636649,0.000601746311446081,0.006725926897168503,0.00911111111111111,0.0011111111111111111,0.018888888888888886,0.04809259259259259,0.031886574074074074,0.06592592592592593,0.11588887301338327,0.1104084858654103,0.12271515405264873,0.5504280580623602,0.5492494900814132,0.5516431642898159,0.007000000000000001,0.004666666666666666,0.009666666666666667
beir,multilingual-e5-small,scifact,256.0,0.10865852949393662,formal_bounded_record_dp,0.00840229242890074,0.002500603605422488,0.015481808740911722,0.018277777777777778,0.005555555555555555,0.03422638888888886,0.09637037037037036,0.07138888888888888,0.1244486111111111,0.185592662622259,0.17996599321583326,0.19239574385564437,0.4476566064853835,0.44666742678595805,0.4486222475460767,0.014555555555555558,0.011000000000000003,0.018333333333333333
beir,multilingual-e5-small,scifact,512.0,0.0723951243591535,formal_bounded_record_dp,0.030389247262319376,0.0176400948985562,0.04450369429824654,0.05438888888888889,0.03425694444444444,0.07592638888888888,0.20474074074074072,0.16805509259259255,0.24583611111111098,0.29281123196228365,0.2865985209834063,0.29968787012090986,0.330426609575758,0.32971404539136256,0.33110292742514325,0.03255555555555556,0.02711111111111111,0.03855555555555556
beir,multilingual-e5-small,scifact,1024.0,0.049054348512207455,formal_bounded_record_dp,0.12239633380333671,0.09494077867595326,0.1503916033750516,0.19281481481481477,0.15434953703703705,0.23205972222222218,0.43937037037037036,0.3903666666666666,0.4887055555555555,0.44439330942760996,0.43769537427429955,0.4509391314261934,0.21794573694572245,0.2174879104500421,0.2183971688900057,0.09833333333333333,0.08877777777777777,0.10822499999999997
beir,multilingual-e5-small,scifact,2048.0,0.03364862959799442,formal_bounded_record_dp,0.30348485417943516,0.25906636894631907,0.34824905443992005,0.41275925925925927,0.3634731481481482,0.4646912037037037,0.6559074074074074,0.6049009259259259,0.7054472222222222,0.6181725775778583,0.612192932805811,0.6242114366759617,0.12944303789001285,0.12915889382054987,0.12972264059745042,0.23077777777777778,0.21466666666666667,0.24677777777777776
beir,multilingual-e5-small,scifact,4096.0,0.023285155746839942,formal_bounded_record_dp,0.44463333080985346,0.3986191182845355,0.4909030563801895,0.5591111111111111,0.5049916666666666,0.6120013888888889,0.8057407407407409,0.7630555555555556,0.8453361111111111,0.7688258319587453,0.7635970758231516,0.7738708925675336,0.07127995149058257,0.07111603154417584,0.07144146156229315,0.4008888888888889,0.3822194444444444,0.4198916666666666
beir,multilingual-e5-small,scifact,8192.0,0.01621503157066274,formal_bounded_record_dp,0.5209639366961605,0.4748560859206171,0.5671158307628703,0.6527962962962963,0.6027212962962962,0.7020583333333333,0.8575185185185185,0.8195166666666667,0.8922611111111112,0.8719148348983915,0.8685188116397463,0.8753030939052776,0.037701822062778466,0.03760936199010379,0.03779312082706173,0.5578888888888889,0.5391055555555556,0.5760000000000001
beir,multilingual-e5-small,scifact,16384.0,0.011342138868479306,formal_bounded_record_dp,0.5609797723380965,0.5167017012012727,0.6079791809013607,0.6867037037037037,0.6356458333333334,0.7343921296296296,0.8825555555555555,0.8456527777777778,0.9146666666666666,0.9326502469989976,0.9305316557531371,0.9348244695367088,0.019748260184744373,0.019690586664469566,0.019803417016584994,0.6813333333333333,0.665,0.697
beir,multilingual-e5-small,scifact,32768.0,0.007958795070825649,formal_bounded_record_dp,0.5813493909568116,0.5344763659386513,0.6288205758885346,0.706574074074074,0.6552675925925926,0.7533472222222221,0.8952222222222223,0.8605499999999998,0.9275583333333333,0.9655678802308214,0.9643952195121257,0.9667118871470511,0.010505416536006883,0.010462378186105067,0.010542374635853042,0.7663333333333333,0.7541083333333334,0.7793333333333333
miracl,multilingual-e5-small,bn,inf,0.0,nonprivate,0.6882742370034259,0.6579550031350115,0.7158484719808806,0.8082551268682656,0.7785456494033136,0.836168896999189,0.9634621326227166,0.9480380315143088,0.9769274272969528,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
miracl,multilingual-e5-small,bn,0.5,16.1152530766871,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002188309340095331,0.0019586246288355435,0.002428231517075029,0.7130432257402247,0.7119126920571966,0.7141564578512122,0.0,0.0,0.0
miracl,multilingual-e5-small,bn,1.0,8.449366228011328,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036843262032495118,0.003445170752636599,0.003938195947788397,0.7109998785222078,0.7098716544641119,0.712129930728011,0.0,0.0,0.0
miracl,multilingual-e5-small,bn,2.0,4.460957003325374,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.00020275750202757503,0.0,0.0012165450121654502,0.00649619288065295,0.0062818386561614755,0.006744887212862763,0.7071596372700445,0.7060253170414211,0.7082326306587813,0.0,0.0,0.0
miracl,multilingual-e5-small,bn,4.0,2.3870395613531454,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.00020275750202757503,0.0,0.0012165450121654502,0.01167228456351356,0.011442812175753414,0.011947656454984561,0.7000932264500653,0.6989654022430428,0.7012146177890809,0.0,0.0,0.0
miracl,multilingual-e5-small,bn,8.0,1.3058720745872001,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.00020275750202757503,0.0,0.0012165450121654502,0.0208941226912246,0.020637722944208136,0.021210646514806718,0.6875206940775395,0.6864065374711874,0.6885844949605633,0.0,0.0,0.0
miracl,multilingual-e5-small,bn,16.0,0.73722405290227,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.00020275750202757503,0.0,0.0012165450121654502,0.03662064795685763,0.0362709881420107,0.037012991972765565,0.6661735431102909,0.6651397859218039,0.6672417488543246,0.0,0.0,0.0
miracl,multilingual-e5-small,bn,32.0,0.43237492535347166,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.001013787510137875,0.0,0.004866180048661801,0.062185846242408124,0.061622668986181496,0.06281256918821158,0.6319073332880735,0.6308943603043419,0.6328773208929453,0.0,0.0,0.0
miracl,multilingual-e5-small,bn,64.0,0.26380843334171206,formal_bounded_record_dp,0.0001127787343964117,0.0,0.0006766724063784702,0.00020275750202757503,0.0,0.0012165450121654502,0.0032035685320356854,0.0,0.007907542579075427,0.10208475254647609,0.10115096454835118,0.1030069944776049,0.5801495463492454,0.579238837246073,0.5810271566110613,0.00024330900243309006,0.0,0.0007299270072992701
miracl,multilingual-e5-small,bn,128.0,0.16683264581484528,formal_bounded_record_dp,0.0010734145756567926,0.0,0.003078152979535365,0.0022303325223033254,0.0,0.00689375506893755,0.013248754489630402,0.006068049279728112,0.022373566214807083,0.16278850041705534,0.16132383359544977,0.16413174127592345,0.5070696513126806,0.5062856743117248,0.5078869832189096,0.0013787510137875103,0.00024330900243309006,0.0029197080291970805
miracl,multilingual-e5-small,bn,256.0,0.10865852949393662,formal_bounded_record_dp,0.009955203765646353,0.003954664464366018,0.017755407507004613,0.016093152589502953,0.007938052755571004,0.026386523384698563,0.05352733686067019,0.03748180010041324,0.07040401846058779,0.25370970230286244,0.2515506014813461,0.2557630526432217,0.41250225600702334,0.4118300684694603,0.4131435315639914,0.008029197080291971,0.00543390105433901,0.01086780210867802
miracl,multilingual-e5-small,bn,512.0,0.0723951243591535,formal_bounded_record_dp,0.0623695884945857,0.04626556583984925,0.07963873571185122,0.09041858159863027,0.06660994284169466,0.11802961546878821,0.20821875925282252,0.17487380759278565,0.24407824991310392,0.38454095990098086,0.3815611111459572,0.3874103699888948,0.30462578069742513,0.30413461527509417,0.30510682129278693,0.048256285482562854,0.04063260340632603,0.05604420113544199
miracl,multilingual-e5-small,bn,1024.0,0.049054348512207455,formal_bounded_record_dp,0.26108157754642847,0.23584989056180775,0.2885104440180983,0.3438187927239022,0.3119300261331891,0.3773175665237708,0.5873025528135016,0.5534940669292859,0.6205292212180898,0.5501726217306389,0.5469518929848869,0.5534128355834683,0.20111466615340978,0.2008144530105308,0.2014254464011878,0.21070559610705591,0.19829683698296838,0.22465733982157338
miracl,multilingual-e5-small,bn,2048.0,0.03364862959799442,formal_bounded_record_dp,0.49711832145829926,0.4657392390991362,0.5293051070504827,0.6166061612533633,0.5792599833931951,0.6538630775370434,0.8469576719576721,0.816243434518982,0.8751683852778743,0.7146349259146793,0.7115889629448505,0.7175584220337147,0.1196659530238005,0.1194840622236413,0.11985975186475428,0.4539334955393349,0.43925182481751823,0.4681285482562856
miracl,multilingual-e5-small,bn,4096.0,0.023285155746839942,formal_bounded_record_dp,0.6041009384584435,0.5739580007591204,0.6344755716877161,0.7321013401305372,0.6985885181323138,0.7642140893935297,0.9229981719641088,0.9036107570900758,0.9408131782721199,0.8385149573330745,0.8364666352065311,0.8405833026100751,0.0661354514012256,0.06603503252158081,0.06623113617317233,0.637875101378751,0.624249797242498,0.6506082725060827
miracl,multilingual-e5-small,bn,8192.0,0.01621503157066274,formal_bounded_record_dp,0.6474845839498322,0.614389684219458,0.6787624527031336,0.7722704978179431,0.7388444270652299,0.804512464758815,0.946707604371838,0.9305736106283551,0.9621716052601089,0.9146005078648304,0.9133415699824667,0.9158499670665549,0.03522587767877013,0.03517675612811546,0.035274577068720905,0.751338199513382,0.7403081914030819,0.7627737226277372
miracl,multilingual-e5-small,bn,16384.0,0.011342138868479306,formal_bounded_record_dp,0.666411569829347,0.6365050134575487,0.6968588918390737,0.7909193604449078,0.7596804638319236,0.8205365349708416,0.95740290168514,0.9411812796894914,0.9710715975360136,0.956343962043108,0.955660448035561,0.957020451862194,0.01868655836053185,0.01866346404492418,0.018709149939042838,0.8228710462287105,0.8133819951338199,0.8320377128953771
miracl,multilingual-e5-small,bn,32768.0,0.007958795070825649,formal_bounded_record_dp,0.6748172513650449,0.6458526267640429,0.7050159624300775,0.7955229212528482,0.7643513932336925,0.8247525875719307,0.9638843831666216,0.9494044963889853,0.9770203497727828,0.9780277542029917,0.9776789762766347,0.9783968218096248,0.0101488107059398,0.010138976648428744,0.010159027231246637,0.8738848337388483,0.8660989456609895,0.8814294403892945
miracl,multilingual-e5-small,sw,inf,0.0,nonprivate,0.6795075081358255,0.6477838039157009,0.708876992385244,0.7904218533886584,0.7604826121319896,0.8196156885990912,0.9460531515510768,0.9286214433906342,0.9619744121715076,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
miracl,multilingual-e5-small,sw,0.5,16.1152530766871,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022425458021838934,0.0006972868455271076,0.003965958870823067,0.7368523124559537,0.73555131545588,0.7381001400670815,6.915629322268326e-05,0.0,0.00041493775933609963
miracl,multilingual-e5-small,sw,1.0,8.449366228011328,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036140755587861554,0.0021243173581530286,0.0053572778221629485,0.7347397882572706,0.733528471156757,0.7359603706013599,6.915629322268326e-05,0.0,0.00041493775933609963
miracl,multilingual-e5-small,sw,2.0,4.460957003325374,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006192016812404374,0.004616478623284227,0.00788615670104609,0.730769535489761,0.7294641574472771,0.7320482973507089,6.915629322268326e-05,0.0,0.00041493775933609963
miracl,multilingual-e5-small,sw,4.0,2.3870395613531454,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010937756472399371,0.009392541150202919,0.012665308322930401,0.7234638871458432,0.7222740071762155,0.7246740238904398,6.915629322268326e-05,0.0,0.00041493775933609963
